"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Law and Economics Yearly Review";1,1;"55.0%
459/1025
Law";78;74;24;0,247;0,169;"Queen Mary University of London"
"Reviews on Clinical Pharmacology and Drug Therapy";0,5;"22.0%
16/20
Complementary and Manual Therapy";78;150;35;0,176;0,139;"Eco-Vector LLC"
"Pharmakeftiki";1,2;"35.0%
119/183
Pharmaceutical Science";78;65;15;0,05;0,125;"Zita Medical Management"
"Revista Colombiana de Estadistica";1,2;"25.0%
209/278
Statistics and Probability";78;64;41;0,548;0,238;"Universidad Nacional de Colombia"
"Humanities, Arts and Social Sciences Studies";0,4;"48.0%
89/173
General Arts and Humanities";78;211;24;0,174;0,143;"Silpakorn University"
"Korean Accounting Review";0,5;"9.0%
160/176
Accounting";78;160;29;0,384;0,186;"Korean Accounting Association"
"Journal of Operational Meteorology";2,4;"47.0%
39/73
Computers in Earth Sciences";78;33;52;0,567;0,567;"National Weather Association"
"Politique Europeenne";0,8;"38.0%
434/706
Political Science and International Relations";78;97;31;0,28;0,176;"Pepper-L'Harmattan"
"Journal of Arrhythmology";0,5;"14.0%
93/109
Emergency Medicine";78;148;28;0,246;0,134;"NJSC Institute of Cardiological Technology (INCART)"
"Programme Grants for Applied Research";1,9;"34.0%
433/665
Public Health, Environmental and Occupational Health";78;42;55;0,61;0,454;"NIHR Journals Library"
"Computational and Systems Oncology";2,8;"55.0%
84/189
Computational Mathematics";78;28;68;0,474;"N/A";"John Wiley & Sons"
"Changing Societies and Personalities";0,6;"57.0%
550/1304
Cultural Studies";78;133;29;0,366;0,168;"Ural University Press"
"Journal of Historical Syntax";1;"68.0%
346/1088
Language and Linguistics";78;79;54;0,728;0,34;"Universitat Konstanz"
"Australian Journal of Otolaryngology";0,6;"23.0%
94/123
Otorhinolaryngology";78;132;32;0,37;0,191;"AME Publishing Company"
"Internasjonal Politikk";0,6;"28.0%
504/706
Political Science and International Relations";78;134;34;0,331;0,215;"Cappelen Damm Akademisk"
"Annals of Psychology";0,8;"14.0%
185/216
General Psychology";78;98;37;0,238;0,187;"Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego"
"Revista Electronica de Veterinaria";0,3;"5.0%
184/194
General Veterinary";78;260;18;0,15;0,132;"Veterinary Organization"
"Southern African Journal of Environmental Education";1,8;"45.0%
845/1543
Education";78;44;52;"N/A";"N/A";"EEASA, Environmental Learning Research Centre, Department of Education, Rhodes University"
"Universal Journal of Mathematics and Applications";0,9;"25.0%
79/106
Geometry and Topology";78;84;40;0,568;"N/A";"Emrah Evren KARA"
"Acta Herpetologica";1,2;"27.0%
357/490
Animal Science and Zoology";79;67;54;0,387;0,224;"Firenze University Press"
"Ius Canonicum";0,8;"81.0%
120/644
Religious Studies";79;93;40;1,04;0,166;"Servicio de Publicaciones de la Universidad de Navarra"
"Journal of Skin Cancer";2,3;"49.0%
72/142
Dermatology";79;34;71;0,558;0,35;"John Wiley & Sons"
"Comparative Parasitology";1;"18.0%
65/79
Parasitology";79;76;50;0,316;0,192;"Helminthological Society of Washington"
"Economic Annals";0,9;"30.0%
200/288
General Economics, Econometrics and Finance";79;84;36;0,284;0,163;"University of Belgrade"
"Journal of Canadian Studies";0,9;"81.0%
318/1760
History";79;89;35;0,584;0,244;"University of Toronto Press"
"Journal of African Law";0,7;"41.0%
599/1025
Law";79;114;32;0,583;0,121;"Cambridge University Press"
"Australasian Journal of Special and Inclusive Education";1,5;"40.0%
919/1543
Education";79;53;58;0,577;0,226;"Cambridge University Press"
"Theatre, Dance and Performance Training";0,5;"71.0%
191/667
Visual Arts and Performing Arts";79;151;26;0,68;0,24;"Taylor & Francis"
"EDPACS";0,9;"26.0%
81/109
Safety Research";79;86;35;0,292;0,199;"Taylor & Francis"
"Architecture and Culture";0,8;"82.0%
118/667
Visual Arts and Performing Arts";79;105;40;0,324;0,13;"Taylor & Francis"
"South African Journal of Bioethics and Law";1,1;"58.0%
431/1025
Law";79;70;41;0,158;0,16;"South African Medical Association"
"International Review of Pragmatics";1,6;"78.0%
232/1088
Language and Linguistics";79;48;56;1,587;0,295;"Brill"
"Journal of Radiosurgery and SBRT";1,4;"43.0%
311/551
Surgery";79;57;51;0,378;0,283;"Old City Publishing"
"Indiana Journal of Global Legal Studies";0,9;"49.0%
520/1025
Law";79;88;50;0,232;0,126;"Indiana University Press"
"Monatsschrift fur Kriminologie und Strafrechtsreform";0,8;"46.0%
554/1025
Law";79;96;35;0,452;0,215;"Walter de Gruyter"
"Acta Biologica Szegediensis";1;"29.0%
156/221
General Agricultural and Biological Sciences";79;77;39;0,132;0,14;"University of Szeged"
"CTyF - Ciencia, Tecnologia y Futuro";1,5;"35.0%
209/321
Geology";79;54;54;0,235;0,181;"Ecopetrol S.A."
"Piel";0,1;"4.0%
136/142
Dermatology";79;725;8;0,043;0,106;"Elsevier"
"MFS - Modern Fiction Studies";0,7;"89.0%
119/1106
Literature and Literary Theory";79;111;35;2,153;0,178;"Johns Hopkins University Press"
"Agypten und Levante";0,8;"80.0%
341/1760
History";79;95;40;0,576;0,192;"Verlag der Oesterreichischen Akademie der Wissenschaften"
"Journal of Medical Sciences (Taiwan)";0,4;"23.0%
490/636
General Medicine";79;203;27;0,174;0,125;"Wolters Kluwer Health"
"Revista de Gastroenterologia del Peru";0,4;"15.0%
142/167
Gastroenterology";79;190;23;"N/A";0,136;"Sociedad De Gastroenterologia Del Peru"
"Recreational Sports Journal";1,4;"54.0%
277/604
Social Sciences (miscellaneous)";79;56;54;0,822;0,326;"SAGE"
"Hecheng Shuzhi Ji Suliao/China Synthetic Resin and Plastics";0,2;"9.0%
146/161
Polymers and Plastics";79;451;14;0,128;0,107;"Research Institute of Beijing"
"Central Eurasia Studies";0,7;"76.0%
408/1760
History";79;108;42;1,123;0,208;"University of Tehran"
"Rhetoric Review";0,9;"92.0%
85/1106
Literature and Literary Theory";79;89;38;1,26;0,237;"Taylor & Francis"
"South Asian Diaspora";1,6;"83.0%
210/1304
Cultural Studies";79;48;65;0,629;0,204;"Taylor & Francis"
"Poljoprivreda";1;"22.0%
313/406
Agronomy and Crop Science";79;78;40;0,284;0,176;"Faculty of Agriculture in Osijek"
"Hacienda Publica Espanola";0,9;"19.0%
255/317
Finance";79;91;36;0,281;0,161;"Instituto de Estudios Fiscales"
"Netherlands Journal of Critical Care";0,9;"25.0%
82/110
Critical Care and Intensive Care Medicine";79;91;51;0,037;0,123;"Netherlands Society of Intensive Care"
"Investigaciones de Historia Economica";1,1;"86.0%
245/1760
History";79;75;43;0,936;0,204;"Spanish Association of Economic History"
"Open Biomedical Engineering Journal";1,6;"41.0%
233/398
Medicine (miscellaneous)";79;50;60;0,295;0,175;"Bentham Science Publishers"
"Journal of Labor Research";1,5;"27.0%
168/230
Organizational Behavior and Human Resource Management";79;53;53;0,446;0,263;"Springer Nature"
"Estudios Constitucionales";0,7;"42.0%
591/1025
Law";79;111;40;1,001;0,366;"Universidad de Talca"
"CyberGeo";0,6;"29.0%
428/604
Social Sciences (miscellaneous)";79;123;38;0,182;0,162;"Geographie-Cites"
"Convergencia";1,5;"54.0%
125/275
General Social Sciences";79;53;64;0,591;0,18;"Universidad Autonoma del Estado de Mexico"
"Arqueologia Iberoamericana";0,8;"68.0%
132/413
Archeology (arts and humanities)";79;101;39;0,754;0,248;"Pascual Izquierdo-Egea"
"Journal for Critical Education Policy Studies";0,7;"18.0%
1255/1543
Education";79;119;31;0,489;0,203;"Institute for Education Policy Studies"
"All Azimuth";1,8;"62.0%
263/706
Political Science and International Relations";79;44;70;1,142;0,734;"Center for Foreign Policy and Peace Research, Ihsan Dogramaci Peace Foundation"
"Utrecht Journal of International and European Law";2;"75.0%
249/1025
Law";79;39;79;0,722;0,175;"Ubiquity Press"
"Acta Biologica Cracoviensia Series Botanica";3;"60.0%
203/516
Plant Science";79;26;50;0,277;0,28;"Polish Academy of Sciences, Biological Commission"
"Dostoevsky and World Culture. Philological Journal";0,5;"82.0%
195/1106
Literature and Literary Theory";79;147;32;0,987;"N/A";"Russian Academy of Sciences-A.M. Gorky Institute of World Literature"
"Praxema";0,5;"50.0%
640/1304
Cultural Studies";79;165;29;0,41;0,176;"Tomsk State Pedagogical University"
"Psychiatry, Psychotherapy and Clinical Psychology";0,4;"10.0%
279/311
Clinical Psychology";79;216;19;0,161;0,133;"Professionalnye Izdaniya"
"Croatian and Comparative Public Administration";0,8;"45.0%
559/1025
Law";79;97;41;0,344;0,17;"Institute for Public Administration, Croatian and Comparative Public Administration"
"Bulletin of the Institute of Combinatorics and its Applications";1,1;"36.0%
59/92
Discrete Mathematics and Combinatorics";79;74;38;0,681;0,266;"Institute of Combinatorics and its Applications"
"Clinical Practice and Cases in Emergency Medicine";0,4;"17.0%
27/32
Emergency Nursing";79;214;23;0,29;0,142;"University of California, Irvine - Department of Emergency Medicine"
"Aesthetic Cosmetology and Medicine";0,5;"32.0%
53/78
Health Professions (miscellaneous)";79;154;29;0,2;0,154;"INDYGO Zahir Media"
"Journal of Emergency Medicine, Trauma and Acute Care";0,5;"14.0%
93/109
Emergency Medicine";79;150;26;0,202;0,152;"HBKU Press"
"Parallel Processing Letters";0,9;"8.0%
374/407
Software";79;85;41;0,274;0,201;"World Scientific"
"Malaysian Forester";0,8;"16.0%
146/174
Forestry";79;101;39;0,221;0,149;"Forestry Department of Peninsular Malaysia"
"Journal of Dentomaxillofacial Science";0,5;"33.0%
29/43
Dentistry (miscellaneous)";79;173;25;0,312;0,163;"Universitas Hasanuddin Faculty of Dentistry"
"Revista de Arqueologia";0,5;"61.0%
675/1760
History";79;167;25;0,343;0,247;"Sociedade de Arqueologia Brasileira"
"Journal of Entomological Society of Iran";0,6;"13.0%
116/133
Toxicology";79;128;29;0,504;0,147;"Entomological Society of Iran (ESI)"
"Journal of Classical Analysis";1;"22.0%
150/193
Analysis";79;83;39;1,022;0,441;"Ele-Math"
"International Journal of Business Continuity and Risk Management";0,9;"17.0%
139/168
Statistics, Probability and Uncertainty";79;84;36;0,203;0,174;"Inderscience Publishers"
"Association for Women in Mathematics Series";0,4;"23.0%
164/213
Gender Studies";79;219;21;"N/A";"N/A";"Springer Nature"
"Agrociencia Uruguay";0,5;"11.0%
171/193
Agricultural and Biological Sciences (miscellaneous)";79;146;37;0,197;"N/A";"Universidad de la Republica Facultad de Agronomia"
"Philippine Agricultural Scientist";0,5;"8.0%
373/406
Agronomy and Crop Science";79;153;28;0,161;0,149;"College of Agriculture and Food Science, University of the Philippines Los Banos"
"Psicologia della Salute";0,8;"19.0%
299/371
Health (social science)";80;104;38;0,121;0,151;"Franco Angeli Edizioni"
"Territorio";0,3;"50.0%
334/667
Visual Arts and Performing Arts";80;287;16;0,148;0,129;"Franco Angeli Edizioni"
"Revista de Biologia Marina y Oceanografia";0,7;"10.0%
131/145
Oceanography";80;113;30;0,158;0,148;"Universidad de Valparaiso"
"Advances in Tribology";5;"72.0%
184/672
Mechanical Engineering";80;16;75;1,311;0,244;"John Wiley & Sons"
"Northwest Science";1,3;"25.0%
538/721
Ecology, Evolution, Behavior and Systematics";80;61;52;0,256;0,198;"Washington State University Press"
"Advances in Distributed Computing and Artificial Intelligence Journal";1,4;"18.0%
665/817
Computer Science Applications";80;59;41;0,563;0,422;"University of Salamanca"
"Proceedings of the Prehistoric Society";1,7;"83.0%
70/413
Archeology (arts and humanities)";80;47;57;0,515;0,539;"Cambridge University Press"
"Pedagogie Medicale";0,8;"38.0%
390/636
General Medicine";80;104;52;0,31;"N/A";"EDP Sciences"
"Women's Studies";0,4;"51.0%
84/173
General Arts and Humanities";80;203;26;0,416;0,153;"Taylor & Francis"
"Journal of Medieval History";0,6;"71.0%
502/1760
History";80;128;34;"N/A";0,15;"Taylor & Francis"
"Magyar Onkologia";0,6;"16.0%
336/404
Oncology";80;137;32;0,11;0,136;"Akademiai Kiado"
"Rural Society";1,7;"26.0%
108/146
Tourism, Leisure and Hospitality Management";80;47;51;0,423;0,277;"Taylor & Francis"
"Culture and History of the Ancient Near East";0,6;"69.0%
541/1760
History";80;137;31;0;0,105;"Brill"
"Atlantic Geology";2,1;"45.0%
174/321
Geology";80;38;68;0,591;0,53;"Atlantic Geoscience Society"
"Chinese Journal of International Law";1;"50.0%
503/1025
Law";80;84;42;0,764;0,434;"Oxford University Press"
"Neurologia Argentina";0,5;"11.0%
353/400
Neurology (clinical)";80;164;26;0,22;0,146;"Elsevier"
"Journal of Asian American Studies";1;"85.0%
255/1760
History";80;77;32;0,687;0,249;"Johns Hopkins University Press"
"International Journal of Enterprise Network Management";0,9;"15.0%
375/443
Business and International Management";80;85;33;0,226;0,151;"Inderscience Publishers"
"Canadian Journal of Applied Linguistics";1;"28.0%
1106/1543
Education";80;78;42;0,477;"N/A";"Carleton University"
"Journal of Mediterranean Archaeology";2,4;"88.0%
49/413
Archeology (arts and humanities)";80;34;62;1,047;0,911;"Equinox Publishing Ltd"
"Journal for the Study of Religion, Nature and Culture";1;"85.0%
90/644
Religious Studies";80;80;33;1,02;0,278;"Equinox Publishing Ltd"
"American Law and Economics Review";1,6;"69.0%
313/1025
Law";80;51;37;0,7;0,274;"Oxford University Press"
"Life Metabolism";1,1;"27.0%
53/72
Biochemistry (medical)";80;71;44;0,31;0,629;"Oxford University Press"
"Enfermeria Nefrologica";0,6;"21.0%
94/120
Urology";80;134;31;0,227;0,158;"Sociedad Espanola de Enfermeria Nefrologica"
"Journal of Feminist Family Therapy";1,1;"55.0%
96/213
Gender Studies";80;71;41;0,502;0,268;"Taylor & Francis"
"Text and Performance Quarterly";0,9;"92.0%
87/1106
Literature and Literary Theory";80;91;31;1,01;0,258;"Taylor & Francis"
"Catalan Journal of Communication and Cultural Studies";1,2;"78.0%
280/1304
Cultural Studies";80;65;54;0,533;0,204;"Intellect Publishers"
"Esbocos";0,7;"73.0%
471/1760
History";80;122;38;0,381;0,113;"Universidade Federal de Santa Catarina"
"Art, Design and Communication in Higher Education";1,5;"89.0%
19/173
General Arts and Humanities";80;55;58;0,338;0,195;"Intellect Publishers"
"Bulletin of the Council for Research in Music Education";1,3;"80.0%
35/180
Music";80;61;46;0,999;0,603;"University of Illinois at Urbana-Champaign"
"Malaysian Journal of Economic Studies";1,3;"44.0%
160/288
General Economics, Econometrics and Finance";80;62;47;0,367;0,18;"Malaysian Economic Association"
"Cardiology Discovery";0,9;"18.0%
315/387
Cardiology and Cardiovascular Medicine";80;89;38;0,262;0,31;"Wolters Kluwer Health"
"Bangladesh Journal of Pharmacology";1,5;"23.0%
240/313
Pharmacology";80;53;49;0,43;0,214;"Bangladesh Pharmacological Society"
"Current Bladder Dysfunction Reports";0,5;"4.0%
420/438
Biochemistry";80;154;30;0,14;0,168;"Current Medicine Group"
"International Journal of E-Entrepreneurship and Innovation";2,6;"81.0%
187/1025
Law";80;31;71;0,217;0,238;"IGI Global Publishing"
"Listy Cukrovarnicke a Reparske";0,4;"5.0%
386/406
Agronomy and Crop Science";80;208;21;0,188;0,171;"VUC Praha, a.s."
"Mathematical Communications";1;"34.0%
78/119
Algebra and Number Theory";80;80;43;0,688;0,236;"Udruga Matematicara Osijek"
"Journal of Modern Rehabilitation";0,5;"18.0%
131/161
Rehabilitation";80;149;31;0,316;0,189;"Tehran University of Medical Sciences"
"Revus";0,8;"69.0%
244/806
Philosophy";80;95;55;1,139;0,341;"Revus Klub"
"Bulletin of the Section of Logic";0,9;"72.0%
225/806
Philosophy";80;85;41;0,561;0,242;"Department of Logic, University of Lodz"
"Journal of the Serbian Society for Computational Mechanics";0,9;"20.0%
71/89
Computational Mechanics";80;89;35;0,516;0,179;"The Serbian Society for Computational Mechanics (SSCM)"
"Knowledge Management and Organizational Learning";2,2;"52.0%
734/1543
Education";80;36;28;"N/A";"N/A";"Springer Nature"
"Ingenieria (Colombia)";0,7;"15.0%
260/307
General Engineering";80;119;35;"N/A";"N/A";"Universidad Distrital Francisco Jose de Caldas"
"E-Journal of Dokuz Eylul University Nursing Faculty";0,4;"20.0%
26/32
Emergency Nursing";80;185;29;0,261;0,153;"Dokuz Eylul University"
"Journal of Optimization, Differential Equations and their Applications";1,9;"48.0%
44/85
Mathematical Physics";80;42;52;1,365;0,318;"Oles Honchar Dnipro National University"
"Comechingonia";0,7;"60.0%
162/413
Archeology (arts and humanities)";80;119;42;0,521;0,318;"Instituto de Estudios Historicos"
"Journal for Person-Oriented Research";2,9;"69.0%
30/97
Psychology (miscellaneous)";80;28;50;0,565;0,568;"Lundh Research Foundation"
"Krytyka Prawa";0,3;"25.0%
765/1025
Law";80;231;22;0,665;0,237;"Kozminski University"
"Contributions from Science Education Research";0,7;"20.0%
1233/1543
Education";80;112;37;"N/A";"N/A";"Springer Nature"
"Northern Clinics of Istanbul";0,4;"21.0%
497/636
General Medicine";80;210;23;0,232;0,218;"Kare Publishing"
"Baltica";1,3;"26.0%
117/159
Earth and Planetary Sciences (miscellaneous)";80;62;42;0,225;0,187;"Nature Research Centre"
"Journal of Global Innovations in Agricultural Sciences";0,6;"15.0%
695/821
Geography, Planning and Development";80;136;37;0,326;0,155;"Society for Innovative Agriculture, University of Agriculture"
"World Economics";0,6;"20.0%
229/288
General Economics, Econometrics and Finance";80;125;25;0,406;0,223;"World Economics Ltd"
"International Workshop on Visual Analytics";1,6;"34.0%
70/106
Computer Graphics and Computer-Aided Design";80;49;57;0,352;0,277;
"Medicina Moderna";0,4;"24.0%
481/636
General Medicine";80;199;29;0,221;0,161;"Bucharest College of Physicians"
"International Journal of Learning Technology";1,2;"31.0%
1051/1543
Education";80;69;49;0,346;0,147;"Inderscience Publishers"
"Tsitologiya";0,4;"13.0%
54/62
Histology";80;207;18;0,118;0,113;"Russian Academy of Sciences, Institute Of Cytology"
"Journal of Health and Translational Medicine";0,3;"14.0%
545/636
General Medicine";80;310;13;0,115;0,128;"Faculty of Medicine, University of Malaya"
"Psicogente";1,1;"18.0%
204/249
Applied Psychology";80;74;39;0,434;0,191;"Simon Bolivar University (Barranquilla)"
"SpringerBriefs in Ethics";0,8;"69.0%
247/806
Philosophy";80;97;36;"N/A";"N/A";"Springer Nature"
"Revue Europeenne des Migrations Internationales";0,7;"46.0%
270/502
Anthropology";80;108;32;0,594;0,235;"University of Poitiers"
"Logos (Lithuania)";0,2;"32.0%
117/173
General Arts and Humanities";80;322;16;0,367;0,193;"Lithuanian Institute of Philosophy and Sociology"
"Review of Regional Studies";1,2;"33.0%
549/821
Geography, Planning and Development";80;66;42;0,464;0,262;"E-Journal of Geotechnical Engineering"
"Journal of Cold War Studies";1,2;"88.0%
197/1760
History";80;66;45;5,911;0,249;"MIT Press"
"Quality Advancement in Nursing Education";0,9;"38.0%
28/45
Nursing (miscellaneous)";80;90;39;0,286;"N/A";"Canadian Association of Schools of Nursing"
"Maltrattamento e Abuso all'Infanzia";1;"27.0%
269/371
Health (social science)";81;79;43;0,447;0,204;"Franco Angeli Edizioni"
"Iranian Journal of Epidemiology";0,6;"15.0%
126/148
Epidemiology";81;145;23;0,186;0,148;"Tehran University of Medical Sciences"
"Early Medieval Europe";0,9;"82.0%
302/1760
History";81;88;47;"N/A";0,118;"John Wiley & Sons"
"Palliative Medicine in Practice";0,8;"38.0%
392/636
General Medicine";81;106;37;0,162;0,177;"Wydawnictwo Via Medica"
"Beyond Behavior";1,2;"33.0%
1023/1543
Education";81;67;54;0,509;0,285;"SAGE"
"Hygiene and Environmental Health Advances";1,1;"25.0%
111/148
Epidemiology";81;74;50;0,508;"N/A";"Elsevier"
"South African Journal of African Languages";0,5;"81.0%
207/1106
Literature and Literary Theory";81;156;31;0,671;0,26;"Taylor & Francis"
"Time and Mind";1,6;"82.0%
73/413
Archeology (arts and humanities)";81;52;60;0,48;0,245;"Taylor & Francis"
"Islamic History and Civilization";0,3;"47.0%
915/1760
History";81;253;25;0;0,133;"Brill"
"Middle East Law and Governance";1;"58.0%
230/552
Arts and Humanities (miscellaneous)";81;81;42;0,646;0,232;"Brill"
"Revista de Urbanismo";1;"41.0%
164/279
Urban Studies";81;84;38;0,953;0,353;"Universidad de Chile"
"Australasian Journal of Disaster and Trauma Studies";2,1;"34.0%
164/249
Applied Psychology";81;39;74;0,415;0,19;"Massey University"
"Critical Horizons";0,9;"70.0%
239/806
Philosophy";81;94;38;1,153;0,288;"Taylor & Francis"
"Nursing children and young people";1,2;"49.0%
322/636
General Medicine";81;69;45;"N/A";0,192;"RCN Publishing Company Ltd."
"Annals of Carnegie Museum";2,5;"54.0%
148/321
Geology";81;33;61;0,521;0,42;"Carnegie Museum of Natural History"
"Pediatria Polska";0,4;"15.0%
281/330
Pediatrics, Perinatology and Child Health";81;213;25;0,172;0,131;"Termedia Publishing House Ltd."
"Word Structure";1,6;"78.0%
239/1088
Language and Linguistics";81;52;60;1,491;0,496;"Edinburgh University Press"
"International Journal of Environmental Health Engineering";1;"23.0%
509/665
Public Health, Environmental and Occupational Health";81;79;30;0,238;0,175;"Wolters Kluwer Health"
"NASSP Bulletin";1,4;"38.0%
944/1543
Education";81;57;49;0,727;0,285;"SAGE"
"European Journal of English Studies";1;"93.0%
74/1106
Literature and Literary Theory";81;84;39;0,724;0,16;"Taylor & Francis"
"Stato e Mercato";1,4;"52.0%
694/1466
Sociology and Political Science";81;60;43;0,441;0,203;"Societa Editrice Il Mulino"
"Journal of the Entomological Research Society";0,6;"9.0%
164/181
Insect Science";81;128;28;0,234;0,148;"Gazi Entomological Research Society"
"Milli Folklor";0,3;"40.0%
103/173
General Arts and Humanities";81;271;21;0,723;0,234;"Milli Folklor Dergisi"
"South African Archaeological Bulletin";1,5;"81.0%
78/413
Archeology (arts and humanities)";81;53;64;0,467;0,412;"South African Archaeological Society"
"Journal of Transnational American Studies";0,7;"68.0%
55/173
General Arts and Humanities";81;119;30;0,425;0,227;"eScholarship Repository"
"Journal of Eastern Mediterranean Archaeology and Heritage Studies";1,1;"74.0%
106/413
Archeology (arts and humanities)";81;77;47;0,67;0,265;"Penn State University Press"
"Arkiv for Matematik";1,1;"36.0%
253/399
General Mathematics";81;77;43;1,027;0,49;"Springer Nature"
"Pragmalinguistica";0,6;"57.0%
466/1088
Language and Linguistics";81;132;30;0,873;0,141;"Philology Department, Universidad de Cadiz"
"Mass Spectrometry Letters";0,9;"15.0%
188/221
General Biochemistry, Genetics and Molecular Biology";81;89;44;0,269;0,181;"Korean Society Mass Spectrometry"
"Genealogy";0,4;"9.0%
90/99
Genetics (clinical)";81;184;28;0,987;0,16;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Pediatric Infection and Vaccine";0,9;"30.0%
231/330
Pediatrics, Perinatology and Child Health";81;92;27;0,221;0,151;"Korean Society of Pediatric Infectious Diseases"
"Journal of Mathematical Physics, Analysis, Geometry";0,7;"19.0%
69/85
Mathematical Physics";81;112;36;0,521;0,22;"ILTPE-B. Verkin Institute for Low Temperature Physics and Engineering"
"Journal of Social Ontology";1,7;"83.0%
132/806
Philosophy";81;48;52;1,274;0,312;"University of Vienna"
"Chinese Semiotic Studies";0,6;"56.0%
478/1088
Language and Linguistics";81;138;33;0,651;0,17;"Walter de Gruyter"
"Discurso y Sociedad";0,6;"54.0%
495/1088
Language and Linguistics";81;145;29;0,478;0,178;"Universidad Pompeu Fabra"
"Derecho Animal";1;"51.0%
499/1025
Law";81;84;46;0,24;0,14;"Universitat Autonoma de Barcelona"
"Tuning Journal for Higher Education";1,2;"32.0%
1042/1543
Education";81;69;41;0,454;0,216;"University of Deusto"
"Geologija";1;"23.0%
245/321
Geology";81;78;41;0,439;0,288;"Geological Survey of Slovenia"
"Categories and General Algebraic Structures with Applications";1,4;"49.0%
47/92
Discrete Mathematics and Combinatorics";81;59;41;1,021;0,255;"Shahid Beheshti University"
"Methods, Data, Analyses";2,2;"54.0%
127/278
Statistics and Probability";81;37;51;1,421;0,873;"GESIS - Leibniz Institute for the Social Sciences"
"Geocarrefour";0,5;"26.0%
205/279
Urban Studies";81;154;25;0,401;0,164;"Association des amis de la revue de geographie de Lyon"
"International Journal of Practice-Based Learning in Health and Social Care";1,4;"63.0%
29/78
Health Professions (miscellaneous)";81;57;77;0,231;0,174;"Coventry University"
"Geophysical Research";1;"22.0%
120/154
Geochemistry and Petrology";81;79;38;0,703;0,235;"Institute of Physics of the Russian Academy of Sciences"
"E-Informatica Software Engineering Journal";2,6;"31.0%
278/407
Software";81;31;71;1,119;0,398;"Wroclaw University of Science and Technology"
"Philippine Journal of Fisheries";1,1;"20.0%
198/247
Aquatic Science";81;75;45;0,647;0,244;"National Fisheries Research and Development Institute"
"International Journal of Knowledge-Based Development";1,1;"21.0%
116/148
Information Systems and Management";81;71;38;0,282;0,217;"Inderscience Publishers"
"Operative Techniques in Sports Medicine";0,6;"22.0%
428/551
Surgery";81;141;35;0,179;0,141;"Elsevier"
"Quarterly Journal of Austrian Economics";1,3;"45.0%
158/288
General Economics, Econometrics and Finance";81;62;44;0,657;0,312;"Ludwig Von Mises Institute"
"Infosys Science Foundation Series in Mathematical Sciences";0,8;"21.0%
312/399
General Mathematics";81;108;36;"N/A";"N/A";"Springer Nature"
"Gefahrstoffe Reinhaltung der Luft";0,5;"7.0%
368/399
Management, Monitoring, Policy and Law";81;169;26;0,342;0,179;"VDI Fachmedien GmbH & Co. KG"
"Journal of Christian nursing : a quarterly publication of Nurses Christian Fellowship";0,2;"12.0%
558/636
General Medicine";82;374;13;"N/A";0,123;"Wolters Kluwer Health"
"Fractional Differential Calculus";1,3;"34.0%
127/193
Analysis";82;64;45;0,398;0,261;"Element D.O.O."
"History of the Present";1,1;"87.0%
218/1760
History";82;72;39;0,351;0,125;"Duke University Press"
"Psychologia";1,4;"27.0%
157/216
General Psychology";82;60;78;0,207;0,227;"Psychologia Society"
"Journal of American Studies";0,6;"63.0%
64/173
General Arts and Humanities";82;136;29;0,832;0,131;"Cambridge University Press"
"Britannia (Society for the Promotion of Roman Studies)";0,7;"89.0%
18/170
Classics";82;111;32;0,828;0,279;"Cambridge University Press"
"Anatolian Studies";2,2;"95.0%
78/1760
History";82;38;45;1,147;0,418;"Cambridge University Press"
"Theological Studies";0,7;"76.0%
151/644
Religious Studies";82;116;37;1,401;0,149;"SAGE"
"RSC Nanoscience and Nanotechnology";1,1;"26.0%
225/307
General Engineering";82;75;48;"N/A";"N/A";"Royal Society of Chemistry"
"Oriental Anthropologist";0,9;"70.0%
379/1304
Cultural Studies";82;92;40;0,606;0,196;"SAGE"
"Zeitschrift fur die gesamte Versicherungswissenschaft";1,4;"35.0%
204/317
Finance";82;57;26;0,388;0,244;"Duncker und Humblot GmbH"
"Studies in Christian Ethics";0,6;"70.0%
193/644
Religious Studies";82;140;31;"N/A";0,129;"SAGE"
"Migraciones Internacionales";0,9;"34.0%
92/139
Demography";82;89;37;0,782;0,323;"Colegio de la Frontera Norte"
"Ciencia y Enfermeria";0,6;"18.0%
114/139
General Nursing";82;128;31;0,222;0,151;"Universidad de Concepcion, Facultad de Medicina. Departamento de Enfermeria"
"Nature and Culture";1,4;"52.0%
132/275
General Social Sciences";82;60;55;0,569;0,193;"Berghahn"
"Contention";1,6;"83.0%
217/1304
Cultural Studies";82;52;56;0,74;0,299;"Berghahn"
"Advances in Heat Transfer";2,4;"46.0%
360/672
Mechanical Engineering";82;34;65;"N/A";"N/A";"Elsevier"
"Records of the Australian Museum";0,9;"83.0%
295/1760
History";82;88;53;0,922;0,224;"Scientific Publications"
"Revue de Chirurgie Orthopedique et Traumatologique";0,1;"2.0%
539/551
Surgery";82;1004;6;0,034;0,105;"Elsevier"
"Genes and Cells";0,5;"20.0%
441/551
Surgery";82;170;27;0,16;0,111;"Human Stem Cells Institute OJSC (HSCI)"
