"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Symbiosis";4,8;"78.0%
47/221
General Agricultural and Biological Sciences";1364;285;72;0,708;0,535;"Springer Nature"
"Critical Public Health";5,9;"78.0%
144/665
Public Health, Environmental and Occupational Health";1365;232;79;1,224;0,942;"Taylor & Francis"
"Journal of Fashion Marketing and Management";7,3;"81.0%
84/443
Business and International Management";1366;188;78;1,496;0,912;"Emerald Publishing"
"Statistics and Computing";3,2;"73.0%
74/278
Statistics and Probability";1366;429;58;1,413;0,923;"Springer Nature"
"American Journal of Drug and Alcohol Abuse";4,7;"71.0%
89/311
Clinical Psychology";1367;292;78;0,81;0,794;"Taylor & Francis"
"International Journal of Integrated Engineering";1,4;"36.0%
246/384
Industrial and Manufacturing Engineering";1367;947;45;0,33;0,198;"Penerbit UTHM"
"Geosphere";4,4;"79.0%
12/55
Stratigraphy";1368;314;78;0,772;0,96;"Geological Society of America"
"Radiation Protection Dosimetry";1,4;"31.0%
40/58
Radiation";1369;1010;47;0,566;0,264;"Oxford University Press"
"Current Opinion in Organ Transplantation";4,1;"67.0%
18/54
Transplantation";1370;332;77;0,621;0,744;"Wolters Kluwer Health"
"Project Management Journal";9,3;"87.0%
57/443
Business and International Management";1370;148;89;1,959;1,327;"SAGE"
"British Educational Research Journal";4,7;"80.0%
298/1543
Education";1370;292;77;1,902;1,102;"Taylor & Francis"
"DARU, Journal of Pharmaceutical Sciences";8,1;"79.0%
66/313
Pharmacology";1370;169;83;0,9;0,625;"Springer Nature"
"Epigenetics and Chromatin";7;"71.0%
98/347
Genetics";1370;195;79;0,892;2,062;"Springer Nature"
"Clean Technologies";6,1;"80.0%
43/219
Environmental Science (miscellaneous)";1370;226;73;1,087;0,737;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Journal of Neurosurgical Anesthesiology";6,2;"92.0%
42/551
Surgery";1371;222;82;1,213;0,634;"Wolters Kluwer Health"
"Journal of Software: Evolution and Process";5,3;"59.0%
164/407
Software";1371;257;82;1,143;0,622;"John Wiley & Sons"
"Science and Public Policy";4,5;"75.0%
198/821
Geography, Planning and Development";1371;308;73;1,246;0,823;"Oxford University Press"
"Ciencia Rural";1,7;"54.0%
89/194
General Veterinary";1371;809;55;0,431;0,231;"Universidade Federal de Santa Maria"
"Current Protein and Peptide Science";5,2;"46.0%
236/438
Biochemistry";1371;266;78;0,526;0,527;"Bentham Science Publishers"
"Jilin Daxue Xuebao (Diqiu Kexue Ban)/Journal of Jilin University (Earth Science Edition)";2,2;"47.0%
168/321
Geology";1371;616;68;0,689;0,435;"Jilin University Press"
"Australian Journal of Mechanical Engineering";3,7;"59.0%
271/672
Mechanical Engineering";1372;375;75;0,749;0,325;"Taylor & Francis"
"Annals of Data Science";6,5;"90.0%
16/168
Statistics, Probability and Uncertainty";1372;212;80;1,793;0,682;"Springer Nature"
"Journal of Educational Evaluation for Health Professions";9,6;"97.0%
1/21
General Health Professions";1372;143;66;2,657;1,192;"Korea Health Personnel Licensing Examination Institute"
"Biofuel Research Journal";22,1;"98.0%
4/197
Environmental Engineering";1372;62;89;2,467;2,508;"Alpha Creation Enterprise"
"Journal of the Faculty of Engineering and Architecture of Gazi University";1,9;"73.0%
50/189
Architecture";1373;731;57;0,6;0,269;"Gazi Universitesi Muhendislik-Mimarlik"
"Journal of Applied Oral Science";4,8;"78.0%
29/132
General Dentistry";1373;288;75;1,199;0,688;"Faculdade de Odontologia de Bauru da Universidade de Sao Paulo"
"Gynecologic Oncology Reports";2;"44.0%
117/209
Obstetrics and Gynecology";1374;687;58;0,58;0,404;"Elsevier"
"Evaluation and Program Planning";3,1;"64.0%
294/821
Geography, Planning and Development";1374;443;69;0,905;0,457;"Elsevier"
"Archives of Cardiovascular Diseases";4,4;"63.0%
140/387
Cardiology and Cardiovascular Medicine";1374;309;70;0,688;0,692;"Elsevier"
"NeuroMolecular Medicine";7,1;"78.0%
41/192
Neurology";1374;193;85;0,804;1,001;"Springer Nature"
"International Journal of Women's Dermatology";4,7;"81.0%
27/142
Dermatology";1374;290;70;1,235;0,819;"Wolters Kluwer Health"
"Biosafety and Health";7,6;"88.0%
77/665
Public Health, Environmental and Occupational Health";1375;182;71;0,713;0,602;"Elsevier"
"BMJ Open Ophthalmology";3,4;"62.0%
52/137
Ophthalmology";1375;401;59;1,062;0,853;"BMJ Publishing Group"
"British Accounting Review";8,6;"93.0%
12/176
Accounting";1375;160;81;2,174;1,366;"Elsevier"
"Connective Tissue Research";6,6;"88.0%
36/321
Orthopedics and Sports Medicine";1376;209;84;0,734;0,75;"Taylor & Francis"
"Science China Mathematics";2,8;"81.0%
75/399
General Mathematics";1376;496;67;1,324;1,06;"Science China Press"
"Energy Geoscience";8,2;"93.0%
21/321
Geology";1376;168;87;1,324;0,865;"KeAi Communications Co."
"Journal of Clinical Hepatology";0,6;"21.0%
132/167
Gastroenterology";1377;2207;31;0,119;0,124;"Editorial Board of Jilin University"
"Current Cancer Drug Targets";5,4;"63.0%
148/404
Oncology";1377;254;82;0,549;0,65;"Bentham Science Publishers"
"Methods and Protocols";3,6;"61.0%
40/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";1377;378;64;0,686;0,569;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Ecological Research";4,4;"73.0%
192/721
Ecology, Evolution, Behavior and Systematics";1377;316;80;0,941;0,713;"Springer Nature"
"Carbon Trends";4,6;"67.0%
64/196
Materials Science (miscellaneous)";1378;300;75;0,781;0,542;"Elsevier"
"Global Health Science and Practice";3,5;"56.0%
134/310
Health Policy";1378;396;73;0,793;0,776;"Johns Hopkins University Press"
"International Journal of Medical Microbiology";9,7;"86.0%
47/344
Infectious Diseases";1378;142;87;1,188;1,196;"Elsevier"
"Reviews on Environmental Health";7,2;"90.0%
34/371
Health (social science)";1378;191;87;0,887;0,656;"Walter de Gruyter"
"Gastroenterology Clinics of North America";6,6;"80.0%
33/167
Gastroenterology";1378;208;79;1,318;1,026;"Elsevier"
"Science Education";6,6;"97.0%
7/223
History and Philosophy of Science";1379;208;78;2,071;1,543;"John Wiley & Sons"
"IET Science, Measurement and Technology";4,3;"61.0%
304/797
Electrical and Electronic Engineering";1379;320;79;0,722;0,438;"John Wiley & Sons"
"Journal of Applied Poultry Research";4,1;"81.0%
91/490
Animal Science and Zoology";1379;339;80;0,862;0,518;"Elsevier"
"Journal of International Studies";4,8;"90.0%
66/706
Political Science and International Relations";1379;287;74;0,718;0,383;"Centre of Sociological Research"
"Journal of the Chinese Cereals and Oils Association";0,9;"17.0%
320/389
Food Science";1380;1475;44;0,267;0,15;"Editorial Department, Chinese Cereals and Oils Association"
"Neurophotonics";7,2;"88.0%
6/49
Neuroscience (miscellaneous)";1381;192;74;1,714;1,25;
"Catalysis Reviews - Science and Engineering";22,3;"96.0%
3/73
Process Chemistry and Technology";1381;62;97;2,196;1,947;"Taylor & Francis"
"Atmospheric Environment: X";8;"83.0%
39/233
General Environmental Science";1382;172;81;1,149;1,084;"Elsevier"
"Current Alzheimer Research";4;"50.0%
197/400
Neurology (clinical)";1383;343;75;0,47;0,584;"Bentham Science Publishers"
"Therapeutic Advances in Psychopharmacology";7,9;"86.0%
38/272
Pharmacology (medical)";1384;175;78;1,258;1,179;"SAGE"
"Journal of Molecular Endocrinology";6,9;"65.0%
45/128
Endocrinology";1384;200;83;0,855;1,243;"BioScientifica Ltd."
"Memorias do Instituto Oswaldo Cruz";5;"52.0%
67/140
Microbiology (medical)";1384;278;74;0,822;0,597;"Fundacao Oswaldo Cruz"
"Molecular and Cellular Neuroscience";5,6;"44.0%
229/410
Molecular Biology";1384;247;81;0,668;1,042;"Elsevier"
"Child Maltreatment";6,8;"90.0%
31/330
Pediatrics, Perinatology and Child Health";1385;205;89;1,776;1,399;"SAGE"
"Toxicologic Pathology";4,7;"72.0%
58/208
Pathology and Forensic Medicine";1386;294;73;0,603;0,575;"SAGE"
"Medicinal Chemistry";4,3;"42.0%
90/157
Drug Discovery";1386;325;78;0,545;0,337;"Bentham Science Publishers"
"Journal of Electromyography and Kinesiology";4,7;"64.0%
18/49
Neuroscience (miscellaneous)";1386;297;74;1,158;0,825;"Elsevier"
"Boundary Value Problems";3;"92.0%
9/119
Algebra and Number Theory";1386;469;56;0,685;0,412;"Springer Nature"
"Fortschritte der Physik";6,7;"82.0%
43/243
General Physics and Astronomy";1387;207;78;1,025;1,166;"John Wiley & Sons"
"Pathobiology";8,5;"92.0%
16/208
Pathology and Forensic Medicine";1387;164;82;0,99;1,088;"Karger"
"Information Systems Management";14,6;"98.0%
6/280
Library and Information Sciences";1387;95;89;2,311;1,598;"Taylor & Francis"
"International Journal of Tourism Cities";5,9;"85.0%
120/821
Geography, Planning and Development";1387;234;75;0,942;0,77;"Emerald Publishing"
"Advanced NanoBiomed Research";5;"77.0%
47/204
Engineering (miscellaneous)";1387;279;73;0,787;"N/A";"John Wiley & Sons"
"Surface Review and Letters";2,2;"34.0%
207/317
Materials Chemistry";1388;638;60;0,402;0,226;"World Scientific"
"Health Promotion Perspectives";7,1;"91.0%
129/1543
Education";1388;195;68;1,338;0,983;"Tabriz University of Medical Sciences"
"Fungal Ecology";5,8;"83.0%
120/721
Ecology, Evolution, Behavior and Systematics";1389;240;79;0,791;0,665;"Elsevier"
"Acta Sedimentologica Sinica";2,9;"61.0%
123/321
Geology";1389;478;69;0,74;0,642;"Science China Press"
"Journal of Neuroradiology";6,1;"79.0%
69/333
Radiology, Nuclear Medicine and Imaging";1389;227;85;1,311;0,756;"Elsevier"
"IEEE Transactions on Education";6;"87.0%
195/1543
Education";1390;232;77;1,789;0,793;"IEEE"
"Journal of Liposome Research";10,5;"91.0%
16/183
Pharmaceutical Science";1390;132;86;1,071;0,747;"Taylor & Francis"
"Physician and Sportsmedicine";4,9;"81.0%
45/247
Physical Therapy, Sports Therapy and Rehabilitation";1391;284;84;1,259;0,804;"Taylor & Francis"
"Journal of Consumer Marketing";5;"67.0%
144/443
Business and International Management";1391;278;77;0,905;0,878;"Emerald Publishing"
"Frontiers in Integrative Neuroscience";4,6;"60.0%
17/42
Sensory Systems";1391;305;73;0,844;0,959;"Frontiers Media S.A."
"Nutricion Hospitalaria";1,9;"46.0%
213/398
Medicine (miscellaneous)";1392;742;56;0,404;0,277;"Aran Ediciones SA"
"BMC Immunology";5,5;"45.0%
130/236
Immunology";1392;255;75;0,775;0,815;"Springer Nature"
"Big Data Research";8,4;"84.0%
21/131
Management Information Systems";1392;166;84;1,511;0,869;"Elsevier"
"Gender in Management";6,4;"95.0%
10/213
Gender Studies";1393;216;77;1,451;0,995;"Emerald Publishing"
"Campbell Systematic Reviews";5,5;"89.0%
29/275
General Social Sciences";1393;251;65;1,642;1,128;"John Wiley & Sons"
"Qinghua Daxue Xuebao/Journal of Tsinghua University";2;"47.0%
162/307
General Engineering";1393;714;54;0,644;0,266;"Tsinghua University Press"
"Journal of Education Policy";8,1;"94.0%
90/1543
Education";1393;173;91;2,975;1,63;"Taylor & Francis"
"Journal of Computer Science and Technology";4;"69.0%
54/176
Computational Theory and Mathematics";1393;351;62;0,882;0,595;"Springer Nature"
"International Journal of Artificial Intelligence in Education";11,1;"97.0%
38/1543
Education";1393;125;87;3,049;1,842;"Springer Nature"
"Journal of the Meteorological Society of Japan";6,7;"76.0%
36/148
Atmospheric Science";1394;207;81;0,938;1,595;"Meteorological Society of Japan"
"Perspectives in Ecology and Conservation";7,8;"89.0%
23/211
Nature and Landscape Conservation";1394;179;82;1,372;1,293;"Associacao Brasileira de Ciencia Ecologica e Conservacao"
"Energy Material Advances";13,8;"91.0%
11/128
Fuel Technology";1395;101;83;1,69;3,563;"American Association for the Advancement of Science"
"Science and Education";5,9;"86.0%
203/1543
Education";1395;238;84;2,016;1,121;"Springer Nature"
"International Journal of Transportation Science and Technology";7,2;"83.0%
64/379
Civil and Structural Engineering";1395;193;88;1,861;0,925;"KeAi Communications Co."
"Ethnobotany Research and Applications";3,4;"94.0%
77/1304
Cultural Studies";1395;410;65;0,849;0,324;"Ilia State University, Institute of Botany, Department of Ethnobotany"
"Practical Neurology";3,7;"47.0%
209/400
Neurology (clinical)";1396;378;46;1,229;0,713;"BMJ Publishing Group"
"Tropical Journal of Natural Product Research";1,1;"34.0%
121/183
Pharmaceutical Science";1396;1257;49;0,373;0,177;"Faculty of Pharmacy, University of Benin"
"Journal of Wood Science";5,4;"85.0%
26/174
Forestry";1396;257;77;1,098;0,515;"Springer Nature"
"Journal of Optical Communications";2,9;"46.0%
423/797
Electrical and Electronic Engineering";1397;481;63;1,241;0,231;"Walter de Gruyter"
"Revista Clinica Espanola";4,4;"81.0%
116/636
General Medicine";1397;318;62;0,651;0,441;"Sociedad Espanola de Medicina Interna (SEMI)"
"Topology and its Applications";1,2;"44.0%
59/106
Geometry and Topology";1398;1197;46;1,009;0,432;"Elsevier"
"Integrative Medicine Research";6,5;"86.0%
15/105
Complementary and Alternative Medicine";1398;216;76;0,864;0,513;"Korea Institute of Oriental Medicine"
"Journal of Medicine and Life";1,9;"35.0%
429/665
Public Health, Environmental and Occupational Health";1398;743;47;0,712;0,417;"Carol Davila University Press"
"Journal of Engineering Research (Kuwait)";1,6;"39.0%
185/307
General Engineering";1399;853;53;0,434;0,232;"Elsevier"
"Proceedings of Science";0,2;"6.0%
160/171
";1399;6154;15;0,062;0,122;
"International Journal of Technology Assessment in Health Care";4,4;"71.0%
89/310
Health Policy";1400;316;69;0,964;0,846;"Cambridge University Press"
"Salud Publica de Mexico";3,3;"53.0%
313/665
Public Health, Environmental and Occupational Health";1400;430;61;1,017;0,655;"Instituto Nacional de Salud Publica"
"Eurasip Journal on Advances in Signal Processing";3,5;"52.0%
383/797
Electrical and Electronic Engineering";1400;404;66;0,727;0,477;"Springer Publishing Company"
"Reviews of Environmental Contamination and Toxicology";12,8;"96.0%
24/665
Public Health, Environmental and Occupational Health";1400;109;87;1,429;1,776;"Springer Nature"
"Youth and Society";5,3;"91.0%
51/604
Social Sciences (miscellaneous)";1401;266;81;1,315;0,967;"SAGE"
"IEEE Open Journal of Industry Applications";13,5;"94.0%
46/797
Electrical and Electronic Engineering";1401;104;78;2,604;2,805;"IEEE"
"Organization Theory";13,7;"97.0%
7/230
Organizational Behavior and Human Resource Management";1401;102;80;3,25;"N/A";"SAGE"
"International Journal of Child-Computer Interaction";7,2;"91.0%
124/1543
Education";1402;195;83;1,663;1,142;"Elsevier"
"Intelligent Systems with Applications";5,6;"80.0%
26/133
Computer Science (miscellaneous)";1402;251;74;1,522;0,959;"Elsevier"
"American Journal of Dermatopathology";1,8;"43.0%
81/142
Dermatology";1402;764;54;0,637;0,379;"Wolters Kluwer Health"
"Electoral Studies";3,4;"81.0%
128/706
Political Science and International Relations";1403;411;62;1,447;1,796;"Elsevier"
"International Review of Psychiatry";5,1;"66.0%
191/567
Psychiatry and Mental Health";1403;274;73;1,065;1,042;"Taylor & Francis"
"IEEE Transactions on Device and Materials Reliability";4,8;"68.0%
65/207
Safety, Risk, Reliability and Quality";1404;291;80;1,148;0,436;"IEEE"
"Color Research and Application";3,7;"57.0%
20/46
Human Factors and Ergonomics";1404;380;73;1,122;0,528;"John Wiley & Sons"
"Journal of Human Sport and Exercise";2,2;"46.0%
133/247
Physical Therapy, Sports Therapy and Rehabilitation";1405;646;60;0,359;0,252;"Asociacion Espanola de Analisis del Rendimiento Deportivo"
"IEEE Open Journal of the Computer Society";12,6;"92.0%
17/232
General Computer Science";1406;112;81;1,612;2,158;"IEEE"
"ACI Materials Journal";3,6;"63.0%
83/223
Building and Construction";1407;392;70;0,689;0,753;"American Concrete Institute"
"Nonprofit and Voluntary Sector Quarterly";5,3;"91.0%
50/604
Social Sciences (miscellaneous)";1408;267;80;2,158;1,09;"SAGE"
"3D Printing and Additive Manufacturing";6;"76.0%
90/384
Industrial and Manufacturing Engineering";1408;235;80;0,982;0,646;"Mary Ann Liebert"
"American Journal of Preventive Cardiology";6,6;"80.0%
77/387
Cardiology and Cardiovascular Medicine";1409;215;79;1,205;1,611;"Elsevier"
"Asian Journal of Chemistry";0,8;"13.0%
352/408
General Chemistry";1409;1848;35;0,167;0,139;"Asian Publication Corporation"
"Journal of Computer Assisted Tomography";2,5;"42.0%
191/333
Radiology, Nuclear Medicine and Imaging";1410;556;60;0,511;0,415;"Wolters Kluwer Health"
"Journal of Experimental Pharmacology";7,4;"83.0%
45/272
Pharmacology (medical)";1410;190;80;1,008;0,778;"Dove Medical Press"
"Scientia Sinica Informationis";2,9;"60.0%
82/204
Engineering (miscellaneous)";1410;488;59;0,803;0,31;"Science China Press"
"Crop and Pasture Science";4,2;"70.0%
155/516
Plant Science";1411;336;83;0,706;0,444;"CSIRO Publishing"
"Journal of Human Resources";7;"85.0%
106/716
Economics and Econometrics";1411;203;86;2,466;4,524;"University of Wisconsin Press"
"Neurological Research and Practice";7,4;"81.0%
74/400
Neurology (clinical)";1411;190;72;1,808;1,075;"Springer Nature"
"Critical Reviews in Biochemistry and Molecular Biology";14,9;"94.0%
23/438
Biochemistry";1411;95;94;1,582;2,772;"Taylor & Francis"
"International Arab Journal of Information Technology";3,5;"57.0%
98/232
General Computer Science";1411;405;71;0,707;0,423;"Zarqa University"
"Journal of Experimental and Theoretical Physics";1,9;"41.0%
143/243
General Physics and Astronomy";1411;750;59;0,548;0,278;"Pleiades Publishing"
"Journal of Advances in Information Technology";4,2;"57.0%
169/394
Information Systems";1411;335;63;0,434;0,323;"Engineering and Technology Publishing"
"Thoracic and Cardiovascular Surgeon";3,4;"70.0%
161/551
Surgery";1412;421;71;0,654;0,377;"Thieme"
"Current Drug Metabolism";4,3;"46.0%
167/313
Pharmacology";1412;330;75;0,499;0,453;"Bentham Science Publishers"
"Contemporary Educational Technology";6,2;"87.0%
187/1543
Education";1412;229;72;1,334;0,628;"Bastas"
"Reports of Practical Oncology and Radiotherapy";2,8;"46.0%
177/333
Radiology, Nuclear Medicine and Imaging";1413;504;62;0,541;0,376;"Via Medica"
"Expert Review of Proteomics";7,6;"73.0%
118/438
Biochemistry";1413;186;78;0,74;0,985;"Taylor & Francis"
"Journal of Transportation Engineering Part B: Pavements";4,5;"67.0%
123/379
Civil and Structural Engineering";1413;312;75;0,969;0,577;"American Society of Civil Engineers"
"Postepy Dermatologii I Alergologii";2,6;"54.0%
65/142
Dermatology";1413;545;66;0,639;0,391;"Termedia Publishing House Ltd."
"Journal of the American Academy of Orthopaedic Surgeons Global Research and Reviews";2,6;"59.0%
224/551
Surgery";1413;552;60;0,914;0,786;"Wolters Kluwer Health"
"Tomography";2,7;"44.0%
184/333
Radiology, Nuclear Medicine and Imaging";1413;530;65;0,662;0,54;"Multidisciplinary Digital Publishing Institute (MDPI)"
"International Journal of Surgical Pathology";2,1;"53.0%
255/551
Surgery";1414;659;61;0,733;0,35;"SAGE"
"Journal of Computational and Graphical Statistics";3,5;"92.0%
7/92
Discrete Mathematics and Combinatorics";1414;405;64;1,592;1,53;"Taylor & Francis"
"AoB PLANTS";4,8;"75.0%
129/516
Plant Science";1414;297;72;0,928;0,696;"Oxford University Press"
"European Sociological Review";5,8;"91.0%
132/1466
Sociology and Political Science";1414;243;81;2,389;1,81;"Oxford University Press"
"Chemistry (Switzerland)";3,2;"42.0%
64/111
Chemistry (miscellaneous)";1414;441;62;0,698;0,426;"Multidisciplinary Digital Publishing Institute (MDPI)"
"International Journal of Qualitative Studies on Health and Well-being";3,2;"83.0%
3/15
Fundamentals and Skills";1415;442;70;1,028;0,768;"Taylor & Francis"
"Lupus Science and Medicine";5,3;"67.0%
24/73
Rheumatology";1415;268;75;1,113;1,278;"BMJ Publishing Group"
"Clinical Psychopharmacology and Neuroscience";4,7;"62.0%
213/567
Psychiatry and Mental Health";1415;302;77;0,891;0,802;"Korean College of Neuropsychopharmacology"
"Social Science Research";4,3;"82.0%
260/1466
Sociology and Political Science";1415;332;75;1,612;1,175;"Elsevier"
"Mine Water and the Environment";5;"70.0%
76/261
Water Science and Technology";1415;283;80;0,797;0,541;"Springer Nature"
"International Journal of Artificial Organs";3,4;"59.0%
160/398
Medicine (miscellaneous)";1416;419;66;0,599;0,43;"Wichtig Publishing Srl"
"Stress";5,6;"83.0%
13/76
Neuropsychology and Physiological Psychology";1416;254;81;0,71;0,731;"Taylor & Francis"
"Frontiers in Global Women's Health";3,7;"77.0%
141/636
General Medicine";1416;387;59;0,909;1,101;"Frontiers Media S.A."
"Journal of Microbiology, Biotechnology and Food Sciences";1,9;"38.0%
239/389
Food Science";1416;747;54;0,337;0,234;"Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture"
"Journal of Asian Economics";4,7;"73.0%
83/317
Finance";1417;303;73;1,219;0,825;"Elsevier"
"Health Equity";3,8;"66.0%
124/371
Health (social science)";1417;372;64;0,866;1,077;"Mary Ann Liebert"
"Clinical Obesity";5,9;"63.0%
90/244
Endocrinology, Diabetes and Metabolism";1417;241;77;0,92;0,976;"John Wiley & Sons"
"Operations Management Research";6,2;"77.0%
87/384
Industrial and Manufacturing Engineering";1417;228;79;1,453;1,377;"Springer Nature"
"Annual Review of Materials Research";17,7;"94.0%
24/463
General Materials Science";1418;80;91;2,91;3,04;"Annual Reviews Inc."
"Advances in Mathematical Physics";2,4;"54.0%
291/635
Applied Mathematics";1418;583;62;0,472;0,264;"John Wiley & Sons"
"Photonics and Nanostructures - Fundamentals and Applications";5;"68.0%
139/434
Condensed Matter Physics";1418;283;78;0,785;0,41;"Elsevier"
"Proceedings of the IEEE Symposium on Computer-Based Medical Systems";3,1;"50.0%
166/333
Radiology, Nuclear Medicine and Imaging";1418;459;55;0,661;0,491;"IEEE"
"Journal of Adolescent and Young Adult Oncology";3,7;"67.0%
107/330
Pediatrics, Perinatology and Child Health";1418;385;73;0,871;0,845;"Mary Ann Liebert"
"European Management Review";7,2;"80.0%
87/443
Business and International Management";1418;198;85;1,839;1,3;"John Wiley & Sons"
"Cellular Physiology and Biochemistry";5,8;"61.0%
75/193
Physiology";1418;243;84;0,589;0,733;"Cell Physiol Biochem Press GmbH & Co KG"
"Trauma Surgery and Acute Care Open";3,7;"72.0%
152/551
Surgery";1419;385;64;1,164;0,771;"BMJ Publishing Group"
"FEMS Yeast Research";5,7;"56.0%
56/127
Applied Microbiology and Biotechnology";1419;251;77;0,777;0,63;"Oxford University Press"
"American Journal of Orthopsychiatry";5,7;"91.0%
49/552
Arts and Humanities (miscellaneous)";1419;251;70;1,288;1,299;"American Orthopsychiatric Association Inc."
"AIDS Research and Human Retroviruses";3,1;"42.0%
200/344
Infectious Diseases";1420;465;72;0,452;0,542;"Mary Ann Liebert"
"North American Journal of Fisheries Management";2,6;"51.0%
349/721
Ecology, Evolution, Behavior and Systematics";1420;554;76;0,604;0,432;"John Wiley & Sons"
"International Journal of Steel Structures";2,7;"46.0%
204/379
Civil and Structural Engineering";1420;517;66;0,649;0,345;"Korean Society of Steel Construction"
"Comparative Biochemistry and Physiology Part - B: Biochemistry and Molecular Biology";4,6;"84.0%
77/490
Animal Science and Zoology";1420;311;86;0,656;0,518;"Elsevier"
"Annals of Nutrition and Metabolism";6,5;"80.0%
78/398
Medicine (miscellaneous)";1421;220;70;1,153;0,833;"Karger"
"Journal of Documentation";4,2;"79.0%
59/280
Library and Information Sciences";1421;342;77;1,538;0,671;"Emerald Publishing"
"Journal of Public Budgeting, Accounting and Financial Management";7,8;"91.0%
21/232
Public Administration";1421;182;80;1,632;0,832;"Emerald Publishing"
"Open Physics";3,2;"58.0%
102/243
General Physics and Astronomy";1421;448;61;0,595;0,3;"Walter de Gruyter"
"Plant, Soil and Environment";4,8;"70.0%
47/159
Soil Science";1421;294;72;0,843;0,536;"Czech Academy of Agricultural Sciences"
"Journal of Economic Studies";4;"81.0%
54/288
General Economics, Econometrics and Finance";1422;357;72;0,967;0,413;"Emerald Publishing"
"Social Behavior and Personality";2,2;"34.0%
204/310
Social Psychology";1422;661;56;0,461;0,387;"Society for Personal Research"
"Journal of Ocular Pharmacology and Therapeutics";4,6;"77.0%
31/137
Ophthalmology";1422;306;69;0,802;0,599;"Mary Ann Liebert"
"Computer-Aided Design and Applications";1,7;"42.0%
52/89
Computational Mechanics";1422;825;43;0,515;0,245;"U-turn Press LLC"
"Engineering in Life Sciences";6,4;"69.0%
61/197
Environmental Engineering";1423;221;87;0,817;0,648;"John Wiley & Sons"
"Shiyou Diqiu Wuli Kantan/Oil Geophysical Prospecting";2,5;"55.0%
144/321
Geology";1423;571;70;0,851;0,432;"Science China Press"
"Quantum Electronics";3;"55.0%
28/62
Statistical and Nonlinear Physics";1424;472;75;0,924;0,241;"Turpion Ltd"
"Journal of Multilingual and Multicultural Development";5,7;"98.0%
22/1304
Cultural Studies";1424;249;91;1,397;1,037;"Taylor & Francis"
"Chinese Optics";2,7;"38.0%
139/224
Atomic and Molecular Physics, and Optics";1424;525;68;0,91;0,361;"Changchun Institute of Optics, Fine Mechanics and Physics, Chinese Academy of Sciences"
"Progress in Orthodontics";7,3;"98.0%
1/39
Orthodontics";1425;195;78;1,962;1,392;"Springer Nature"
"Journal of Neurogastroenterology and Motility";6,3;"78.0%
36/167
Gastroenterology";1425;228;82;1,082;0,944;"Korean Society of Neurogastroenterology and Motility"
"Journal of Irrigation and Drainage";1,6;"37.0%
253/406
Agronomy and Crop Science";1425;872;58;0,503;0,23;"Office of Journal of Irrigation and Drainage, Farmland Irrigation Research Institute, Chinese Academy of Agricultural Sciences"
"Semantic Web";8,3;"83.0%
64/395
Computer Networks and Communications";1426;171;82;2,197;0,857;"IOS Press"
"Journal of Nursing Education";2,9;"67.0%
46/139
General Nursing";1426;493;65;0,796;0,533;"Slack, Inc."
"Journal of Stroke";11;"92.0%
30/387
Cardiology and Cardiovascular Medicine";1426;130;86;2,029;1,841;"Korean Stroke Society"
"Turkish Journal of Chemistry";2,4;"41.0%
239/408
General Chemistry";1427;584;60;0,385;0,279;"TUBITAK"
"Physiotherapy (United Kingdom)";6,4;"88.0%
29/247
Physical Therapy, Sports Therapy and Rehabilitation";1427;224;83;1,367;0,91;"Elsevier"
"Applied Immunohistochemistry and Molecular Morphology";3,2;"59.0%
17/41
Medical Laboratory Technology";1427;440;67;0,546;0,538;"Wolters Kluwer Health"
"European Business Review";8,3;"91.0%
16/189
Business, Management and Accounting (miscellaneous)";1428;173;84;1,207;0,944;"Emerald Publishing"
"IET Smart Grid";6,7;"77.0%
183/797
Electrical and Electronic Engineering";1428;212;84;0,748;0,792;"John Wiley & Sons"
"Journal of Evidence-Based Medicine";11,2;"96.0%
12/310
Health Policy";1428;128;71;1,484;1,213;"John Wiley & Sons"
"Chinese Journal of Electronics";3,7;"73.0%
170/635
Applied Mathematics";1429;391;76;0,779;0,332;"IEEE"
"International Journal of Agriculture and Biology";1,7;"49.0%
112/221
General Agricultural and Biological Sciences";1429;846;48;0,256;0,203;"Friends Science Publishers"
"Chinese Journal of Luminescence";1,9;"42.0%
34/58
Radiation";1429;740;61;0,332;0,192;"Chines Academy of Sciences"
"Journal of Dynamic Systems, Measurement and Control";3,9;"62.0%
250/672
Mechanical Engineering";1429;367;80;0,682;0,592;
"Journal of Agricultural Economics";7,9;"96.0%
8/193
Agricultural and Biological Sciences (miscellaneous)";1430;180;87;1,784;1,45;"John Wiley & Sons"
"International Migration";3,7;"77.0%
32/139
Demography";1431;392;72;1,079;0,615;"John Wiley & Sons"
"Diagnostic and Interventional Radiology";3,5;"55.0%
172/387
Cardiology and Cardiovascular Medicine";1431;407;60;0,764;0,469;"Turkish Society of Radiology"
"Minds and Machines";12,6;"99.0%
1/806
Philosophy";1431;114;80;3,329;1,945;"Springer Nature"
