"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Disaster Medicine and Public Health Preparedness";4,4;"66.0%
221/665
Public Health, Environmental and Occupational Health";5264;1186;65;0,689;0,575;"Cambridge University Press"
"Breast";8,7;"97.0%
15/551
Surgery";5268;603;85;1,69;1,688;"Elsevier"
"Water Science and Technology: Water Supply";3,3;"52.0%
125/261
Water Science and Technology";5269;1577;72;0,656;0,452;"IWA Publishing"
"Environmental Innovation and Societal Transitions";13,6;"98.0%
8/604
Social Sciences (miscellaneous)";5273;388;87;1,574;2,357;"Elsevier"
"International Journal of Qualitative Methods";6,9;"91.0%
133/1543
Education";5274;760;65;2,585;1,898;"SAGE"
"American Journal of Geriatric Psychiatry";13;"96.0%
5/116
Geriatrics and Gerontology";5274;406;87;1,665;1,913;"Elsevier"
"IEEE Transactions on Control of Network Systems";7,8;"91.0%
11/130
Control and Optimization";5276;675;82;1,653;2,313;"IEEE"
"International Journal of Finance and Economics";5,7;"80.0%
34/176
Accounting";5277;921;79;1,212;0,73;"John Wiley & Sons"
"Physical Therapy";7,1;"92.0%
19/247
Physical Therapy, Sports Therapy and Rehabilitation";5278;740;80;1,44;1,193;"Oxford University Press"
"Digestive Endoscopy";10,1;"92.0%
27/333
Radiology, Nuclear Medicine and Imaging";5278;521;81;2,152;1,557;"John Wiley & Sons"
"Emotion";8,4;"90.0%
22/216
General Psychology";5280;627;85;1,68;1,887;"American Psychological Association"
"Food Security";14;"98.0%
7/406
Agronomy and Crop Science";5285;378;85;2,242;1,566;"Springer Nature"
"Clinical Medicine, Journal of the Royal College of Physicians of London";7,2;"91.0%
56/636
General Medicine";5288;734;68;1,029;0,833;"Elsevier"
"Frontiers of Medicine";18,3;"97.0%
17/636
General Medicine";5288;289;79;1,265;1,468;"Springer Nature"
"Signal Processing: Image Communication";8,4;"84.0%
127/797
Electrical and Electronic Engineering";5289;632;82;1,251;0,852;"Elsevier"
"European Journal of Trauma and Emergency Surgery";4,5;"81.0%
104/551
Surgery";5294;1168;81;1,183;0,661;"Springer Nature"
"Archives of Civil and Mechanical Engineering";6,8;"81.0%
122/672
Mechanical Engineering";5303;777;79;1,362;0,816;"Springer Nature"
"IEEE Transactions on Very Large Scale Integration (VLSI) Systems";6,4;"75.0%
195/797
Electrical and Electronic Engineering";5305;825;78;1,516;0,937;"IEEE"
"Structural Change and Economic Dynamics";9,6;"91.0%
62/716
Economics and Econometrics";5307;551;83;1,8;1,344;"Elsevier"
"Journal of Trace Elements in Medicine and Biology";6,6;"75.0%
20/79
Inorganic Chemistry";5309;801;82;0,926;0,671;"Elsevier"
"Complementary Therapies in Medicine";8,6;"97.0%
1/20
Complementary and Manual Therapy";5311;616;88;1,205;0,851;"Elsevier"
"System";8,8;"98.0%
12/1088
Language and Linguistics";5311;601;81;2,588;2,075;"Elsevier"
"Human Genetics";10,8;"93.0%
7/99
Genetics (clinical)";5312;492;86;1,627;2,049;"Springer Nature"
"Rapid Prototyping Journal";8,3;"87.0%
84/672
Mechanical Engineering";5313;642;86;1,06;0,733;"Emerald Publishing"
"Strategic Management Journal";13,7;"94.0%
29/478
Strategy and Management";5315;388;87;3,616;7,82;"John Wiley & Sons"
"Precision Engineering";7,4;"87.0%
39/307
General Engineering";5316;714;85;1,554;0,902;"Elsevier"
"Biology of Reproduction";6,3;"83.0%
15/90
Reproductive Medicine";5319;839;83;0,906;1,022;"Oxford University Press"
"Expert Systems";7,4;"87.0%
22/176
Computational Theory and Mathematics";5322;719;80;1,001;0,761;"John Wiley & Sons"
"Electrochemical Energy Reviews";41,9;"99.0%
1/196
Materials Science (miscellaneous)";5322;127;94;3,917;6,791;"Springer Nature"
"Forest Policy and Economics";9;"96.0%
45/1466
Sociology and Political Science";5323;594;87;1,384;1,308;"Elsevier"
"Annual Review of Pathology: Mechanisms of Disease";62,6;"99.0%
1/208
Pathology and Forensic Medicine";5325;85;98;7,796;11,748;"Annual Reviews Inc."
"Tectonophysics";4,9;"76.0%
43/179
Earth-Surface Processes";5329;1093;76;1,036;1,117;"Elsevier"
"Food Reviews International";11,5;"93.0%
24/389
Food Science";5329;465;92;1,981;1,376;"Taylor & Francis"
"Engineered Science";14,9;"98.0%
10/635
Applied Mathematics";5329;358;79;1,254;0,87;"Engineered Science Publisher"
"Journal of Petroleum Exploration and Production";5,9;"75.0%
56/229
Geotechnical Engineering and Engineering Geology";5329;899;82;1,102;0,6;"Springer Nature"
"Microbial Genomics";6,6;"77.0%
34/148
Epidemiology";5330;809;78;1,137;1,338;"Microbiology Society"
"Physica Status Solidi (A) Applications and Materials Science";3,7;"54.0%
360/797
Electrical and Electronic Engineering";5336;1443;70;0,651;0,443;"John Wiley & Sons"
"Materials Today Advances";14,3;"96.0%
25/672
Mechanical Engineering";5337;373;83;1,58;1,826;"Elsevier"
"Annual Review of Plant Biology";40,4;"99.0%
1/516
Plant Science";5338;132;98;5,664;7,555;"Annual Reviews Inc."
"International Journal of Control";5;"69.0%
98/321
Control and Systems Engineering";5340;1076;80;0,996;0,862;"Taylor & Francis"
"Environmental Toxicology and Pharmacology";7;"77.0%
30/133
Toxicology";5344;761;80;0,888;0,864;"Elsevier"
"Information Systems Frontiers";13,3;"95.0%
7/130
Theoretical Computer Science";5344;403;92;2,088;1,577;"Springer Nature"
"Plastic and Reconstructive Surgery - Global Open";2,2;"54.0%
251/551
Surgery";5349;2436;54;1,019;0,682;"Wolters Kluwer Health"
"Bulletin of Electrical Engineering and Informatics";3,6;"70.0%
39/130
Control and Optimization";5349;1476;75;0,689;0,284;"Institute of Advanced Engineering and Science (IAES)"
"Advanced Fiber Materials";18,7;"95.0%
7/161
Polymers and Plastics";5354;286;92;2,23;3,398;"Springer Nature"
"Journal of Solid State Electrochemistry";4,8;"66.0%
144/434
Condensed Matter Physics";5355;1106;78;0,556;0,509;"Springer Nature"
"Developmental Medicine and Child Neurology";7,8;"93.0%
21/330
Pediatrics, Perinatology and Child Health";5356;690;87;1,744;1,251;"John Wiley & Sons"
"Genome Biology and Evolution";5,8;"83.0%
118/721
Ecology, Evolution, Behavior and Systematics";5359;922;78;0,8;1,315;"Oxford University Press"
"Current Opinion in Cell Biology";14,6;"88.0%
33/285
Cell Biology";5359;368;84;1,422;3,559;"Elsevier"
"Fitoterapia";5,8;"58.0%
130/313
Pharmacology";5361;932;77;1,039;0,572;"Elsevier"
"IEEE Transactions on Green Communications and Networking";9,3;"85.0%
56/395
Computer Networks and Communications";5366;580;87;1,293;1,814;"IEEE"
"JMIR Research Protocols";2,4;"66.0%
211/636
General Medicine";5367;2214;62;0,491;0,461;"JMIR Publications Inc."
"European Respiratory Review";14,4;"95.0%
7/155
Pulmonary and Respiratory Medicine";5368;373;90;2,633;2,893;"European Respiratory Society"
"Food Analytical Methods";6;"83.0%
18/109
Safety Research";5368;901;85;0,747;0,488;"Springer Nature"
"Pharmaceutical Research";6,6;"76.0%
65/272
Pharmacology (medical)";5372;817;82;0,897;0,707;"Springer Nature"
"Protein and Cell";24;"97.0%
10/438
Biochemistry";5374;224;78;2,506;4,412;"Oxford University Press"
"Health and Place";7,7;"95.0%
67/1466
Sociology and Political Science";5376;699;82;1,251;1,276;"Elsevier"
"Digestive and Liver Disease";6,1;"76.0%
40/167
Gastroenterology";5377;880;74;0,832;0,873;"Elsevier"
"Habitat International";10,5;"96.0%
10/279
Urban Studies";5377;510;84;1,908;1,63;"Elsevier"
"STAR Protocols";2;"38.0%
136/221
General Biochemistry, Genetics and Molecular Biology";5379;2693;56;0,399;0,955;"Elsevier"
"Value in Health";6,9;"87.0%
39/310
Health Policy";5381;783;83;1,581;1,507;"Elsevier"
"Civil Engineering Journal (Iran)";7;"83.0%
37/223
Building and Construction";5381;771;76;1,533;0,768;"Salehan Institute of Higher Education"
"Accounts of Materials Research";17,7;"95.0%
8/161
Polymers and Plastics";5384;304;88;1,914;4,403;"American Chemical Society"
"Archives of Sexual Behavior";5,6;"90.0%
51/552
Arts and Humanities (miscellaneous)";5387;957;79;1,287;1,07;"Springer Nature"
"Korean Journal of Radiology";10,6;"93.0%
23/333
Radiology, Nuclear Medicine and Imaging";5388;510;85;1,487;1,235;"Korean Radiological Society"
"IEEE Transactions on Computers";6,6;"84.0%
27/176
Computational Theory and Mathematics";5390;819;78;1,542;1,307;"IEEE"
"Life Science Alliance";5,8;"83.0%
88/516
Plant Science";5392;928;75;0,784;1,907;"Life Science Alliance, LLC"
"European Journal of Applied Physiology";6;"84.0%
50/321
Orthopedics and Sports Medicine";5393;902;83;1,267;1,016;"Springer Nature"
"Journal of Sensors";4,1;"63.0%
119/321
Control and Systems Engineering";5401;1316;71;0,595;0,376;"John Wiley & Sons"
"ACS Earth and Space Chemistry";5,3;"69.0%
32/104
Space and Planetary Science";5404;1012;78;0,769;0,773;"American Chemical Society"
"Journal of Youth and Adolescence";8,2;"96.0%
21/604
Social Sciences (miscellaneous)";5407;663;79;1,934;1,954;"Springer Nature"
"Food and Bioproducts Processing";9,7;"90.0%
36/389
Food Science";5408;557;88;1,052;0,725;"Institution of Chemical Engineers"
"IEEE Transactions on Reliability";12,2;"96.0%
7/207
Safety, Risk, Reliability and Quality";5408;443;90;1,989;1,511;"IEEE"
"Journal of Religion and Health";5,4;"99.0%
2/644
Religious Studies";5415;1006;73;1,254;0,867;"Springer Nature"
"Phytopathology";5,9;"83.0%
86/516
Plant Science";5422;924;86;1,056;0,783;"American Phytopathological Society"
"Endocrine Reviews";42;"98.0%
3/244
Endocrinology, Diabetes and Metabolism";5424;129;98;7,436;7,922;"The Endocrine Society"
"Preventive Medicine Reports";3,9;"61.0%
259/665
Public Health, Environmental and Occupational Health";5424;1404;66;0,845;0,965;"Elsevier"
"Nursing Open";3,6;"74.0%
36/139
General Nursing";5427;1506;64;1,101;0,782;"John Wiley & Sons"
"Intelligent Automation and Soft Computing";3,5;"59.0%
53/130
Theoretical Computer Science";5439;1560;65;0,613;0,338;"Tech Science Press"
"Journal of Bacteriology";6,1;"57.0%
77/182
Microbiology";5439;894;83;0,77;1,057;"American Society for Microbiology"
"Quantum Science and Technology";11,2;"95.0%
4/81
Physics and Astronomy (miscellaneous)";5449;488;87;1,488;2,276;"Institute of Physics Publishing"
"ACS Pharmacology and Translational Science";10;"92.0%
21/272
Pharmacology (medical)";5450;546;83;0,982;1,286;"American Chemical Society"
"Electrochemistry Communications";8,5;"75.0%
15/60
Electrochemistry";5451;643;83;0,874;1,087;"Elsevier"
"Neurochemistry International";8,4;"76.0%
23/97
Cellular and Molecular Neuroscience";5456;648;86;0,822;1,049;"Elsevier"
"Journal of Dermatological Treatment";6,5;"90.0%
14/142
Dermatology";5457;846;81;1,048;0,997;"Taylor & Francis"
"CIRP Journal of Manufacturing Science and Technology";9,1;"86.0%
51/384
Industrial and Manufacturing Engineering";5459;599;85;1,804;1,12;"Elsevier"
"Journal of Management in Engineering";12,6;"99.0%
1/60
Industrial Relations";5461;434;89;1,725;1,475;"American Society of Civil Engineers"
"Journal of the American Society of Echocardiography";9,5;"90.0%
31/333
Radiology, Nuclear Medicine and Imaging";5462;576;85;1,733;2,041;"Elsevier"
"International Ophthalmology";3,2;"59.0%
56/137
Ophthalmology";5463;1700;68;0,826;0,709;"Springer Nature"
"Journal of Industrial Ecology";11,6;"98.0%
5/275
General Social Sciences";5466;473;87;1,465;1,695;"John Wiley & Sons"
"Clinical Imaging";4,6;"66.0%
113/333
Radiology, Nuclear Medicine and Imaging";5466;1185;71;0,77;0,538;"Elsevier"
"Annals of Medicine";4,9;"83.0%
103/636
General Medicine";5471;1109;61;1,232;1,306;"Taylor & Francis"
"Wellcome Open Research";5,5;"76.0%
93/398
Medicine (miscellaneous)";5482;989;63;0,716;1,104;"Taylor & Francis"
"Air Quality, Atmosphere and Health";8,8;"86.0%
55/399
Management, Monitoring, Policy and Law";5483;625;80;0,923;0,71;"Springer Nature"
"Infection and Immunity";6;"82.0%
14/79
Parasitology";5490;908;81;0,79;1,042;"American Society for Microbiology"
"Colorectal Disease";6,1;"76.0%
39/167
Gastroenterology";5491;893;79;1,385;1,164;"John Wiley & Sons"
"Diabetes Technology and Therapeutics";10,6;"98.0%
1/41
Medical Laboratory Technology";5492;516;83;1,557;2,957;"Mary Ann Liebert"
"Diversity and Distributions";8,9;"93.0%
49/721
Ecology, Evolution, Behavior and Systematics";5493;615;85;1,418;1,787;"John Wiley & Sons"
"Journal of Animal Science and Biotechnology";10,3;"98.0%
9/490
Animal Science and Zoology";5495;533;82;1,647;1,453;"Springer Nature"
"Evolutionary Applications";8,5;"92.0%
52/721
Ecology, Evolution, Behavior and Systematics";5497;649;87;1,094;1,29;"John Wiley & Sons"
"Petroleum Exploration and Development";11,5;"99.0%
2/154
Geochemistry and Petrology";5502;477;84;2,281;1,934;"KeAi Communications Co."
"International Journal of Adhesion and Adhesives";6,9;"75.0%
67/273
General Chemical Engineering";5503;792;81;1,346;0,729;"Elsevier"
"Fibers and Polymers";3,9;"55.0%
183/408
General Chemistry";5504;1413;71;0,692;0,446;"Korean Fiber Society"
"Information and Software Technology";9,1;"85.0%
123/817
Computer Science Applications";5508;603;84;2,134;1,32;"Elsevier"
"Bulletin of the Chemical Society of Japan";6,4;"74.0%
104/408
General Chemistry";5515;860;78;0,622;0,665;"Oxford University Press"
"Mindfulness";6,1;"85.0%
53/371
Health (social science)";5517;911;79;1,369;1,319;"Springer Nature"
"Journal of Innovation and Knowledge";16,1;"98.0%
13/716
Economics and Econometrics";5517;342;84;3,873;3,372;"Elsevier"
"American Journal of Medical Genetics, Part A";3,5;"36.0%
63/99
Genetics (clinical)";5517;1573;72;0,868;0,718;"John Wiley & Sons"
"Information Communication and Society";10,2;"96.0%
18/511
Communication";5518;541;90;2,528;1,916;"Taylor & Francis"
"Journal of Industrial Information Integration";22,3;"98.0%
3/148
Information Systems and Management";5519;248;88;3,164;2,692;"Elsevier"
"Journal of Surgical Education";5,6;"89.0%
59/551
Surgery";5521;980;73;1,219;0,903;"Elsevier"
"Environmental Sciences Europe";11,2;"86.0%
23/167
Pollution";5524;494;82;1,691;1,364;"Springer Nature"
"Biochimie";7,2;"69.0%
136/438
Biochemistry";5528;764;87;0,834;0,902;"Elsevier"
"Journal of Rheumatology";6,5;"74.0%
19/73
Rheumatology";5531;851;82;1,07;1,128;"Journal of Rheumatology"
"Journal of Destination Marketing and Management";18,6;"98.0%
9/443
Business and International Management";5531;297;92;2,47;2,45;"Elsevier"
"Plasmonics";5,9;"70.0%
45/152
Biophysics";5533;931;81;0,857;0,437;"Springer Nature"
"ACM Transactions on Multimedia Computing, Communications and Applications";8,5;"84.0%
63/395
Computer Networks and Communications";5535;651;74;1,708;1,399;
"International Journal of Modern Physics B";3,7;"63.0%
23/62
Statistical and Nonlinear Physics";5535;1512;67;0,475;0,298;"World Scientific"
"Higher Education";10,7;"97.0%
40/1543
Education";5536;515;89;3,076;2,065;"Springer Nature"
"Immunology";11,9;"84.0%
36/233
Immunology and Allergy";5537;467;90;1,155;1,72;"John Wiley & Sons"
"Neurocritical Care";7,4;"84.0%
18/110
Critical Care and Intensive Care Medicine";5537;749;88;1,237;1,104;"Springer Nature"
"Research in Social and Administrative Pharmacy";7,2;"96.0%
2/45
Pharmacy";5539;774;83;1,1;0,833;"Elsevier"
"International Journal for Numerical Methods in Engineering";5,7;"88.0%
72/635
Applied Mathematics";5542;979;81;1,173;1,019;"John Wiley & Sons"
"Sustainable Energy, Grids and Networks";7,9;"83.0%
55/321
Control and Systems Engineering";5544;701;78;1,225;1,232;"Elsevier"
"Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids";11;"84.0%
64/410
Molecular Biology";5547;505;92;1,057;1,365;"Elsevier"
"Chemometrics and Intelligent Laboratory Systems";7,5;"83.0%
13/76
Spectroscopy";5548;744;79;1,184;0,667;"Elsevier"
"Benchmarking";10,4;"90.0%
44/443
Business and International Management";5548;531;91;1,747;1,087;"Emerald Publishing"
"Earth Surface Processes and Landforms";6,4;"87.0%
104/821
Geography, Planning and Development";5554;865;83;1,112;0,976;"John Wiley & Sons"
"Geotechnical and Geological Engineering";3,7;"86.0%
26/189
Architecture";5556;1490;77;0,883;0,532;"Springer Nature"
"CNS Neuroscience and Therapeutics";7,3;"82.0%
48/272
Pharmacology (medical)";5575;761;80;1,207;1,473;"John Wiley & Sons"
"Cold Regions Science and Technology";7,4;"88.0%
23/195
General Earth and Planetary Sciences";5577;756;80;1,683;0,973;"Elsevier"
"Mechanics Based Design of Structures and Machines";8,8;"98.0%
6/399
General Mathematics";5578;636;85;1,781;0,778;"Taylor & Francis"
"Psycho-Oncology";6,3;"86.0%
23/165
Experimental and Cognitive Psychology";5582;880;80;1,301;1,136;"John Wiley & Sons"
"Applied Numerical Mathematics";5,6;"88.0%
74/635
Applied Mathematics";5584;1000;76;1,385;1,006;"Elsevier"
"Geological Journal";4,2;"75.0%
80/321
Geology";5585;1317;84;0,619;0,53;"John Wiley & Sons"
"International Journal of COPD";5,1;"77.0%
69/310
Health Policy";5586;1088;77;0,978;0,954;"Dove Medical Press"
"Current Opinion in Neurobiology";11,1;"86.0%
16/113
General Neuroscience";5588;504;87;1,294;2,982;"Elsevier"
"Journal of Banking and Finance";6,4;"84.0%
51/317
Finance";5590;868;76;1,98;1,663;"Elsevier"
"Communications Chemistry";7,7;"79.0%
83/408
General Chemistry";5593;728;78;1,254;1,468;"Springer Nature"
"Chinese Physics Letters";5,9;"78.0%
52/243
General Physics and Astronomy";5594;945;76;0,762;0,815;"Institute of Physics Publishing"
"Food Policy";11,4;"98.0%
25/1466
Sociology and Political Science";5598;493;85;2,048;2,116;"Elsevier"
"Seizure";5,6;"69.0%
60/192
Neurology";5604;992;78;0,968;0,847;"Elsevier"
"International Dairy Journal";6,5;"79.0%
81/389
Food Science";5606;856;86;1,059;0,761;"Elsevier"
"Bioprocess and Biosystems Engineering";7,9;"77.0%
71/311
Biotechnology";5611;711;84;0,821;0,64;"Springer Nature"
"Natural Gas Industry";6,5;"79.0%
47/229
Geotechnical Engineering and Engineering Geology";5614;867;73;1,607;1,74;"Natural Gas Industry Journal Agency"
"FEMS Microbiology Ecology";7,5;"87.0%
56/461
Ecology";5615;747;80;0,887;1,069;"Oxford University Press"
"Cell Systems";16,5;"98.0%
3/208
Pathology and Forensic Medicine";5617;340;86;1,746;4,872;"Elsevier"
"IET Power Electronics";5,5;"70.0%
235/797
Electrical and Electronic Engineering";5623;1021;80;0,841;0,736;"John Wiley & Sons"
"American Journal of Clinical Pathology";7,7;"88.0%
24/208
Pathology and Forensic Medicine";5627;735;77;0,957;0,775;"Oxford University Press"
"Probiotics and Antimicrobial Proteins";11,3;"88.0%
21/182
Microbiology";5630;497;95;1,166;0,906;"Springer Nature"
"Parkinsonism and Related Disorders";6,2;"73.0%
105/400
Neurology (clinical)";5632;913;79;0,971;1,015;"Elsevier"
"JVC/Journal of Vibration and Control";5,2;"78.0%
34/153
Aerospace Engineering";5635;1092;82;1,365;0,692;"SAGE"
"North American Journal of Economics and Finance";7,3;"87.0%
41/317
Finance";5635;775;80;1,232;0,859;"Elsevier"
"Ecological Modelling";5,6;"80.0%
91/461
Ecology";5640;1008;79;0,89;0,824;"Elsevier"
"Nutrition Reviews";12,2;"94.0%
8/140
Nutrition and Dietetics";5641;462;91;1,694;1,565;"Oxford University Press"
"RMD Open";7,3;"80.0%
15/73
Rheumatology";5643;774;72;1,366;1,739;"BMJ Publishing Group"
"Cornea";5,2;"82.0%
25/137
Ophthalmology";5644;1089;77;1,12;1,019;"Wolters Kluwer Health"
"Stochastic Environmental Research and Risk Assessment";7,1;"86.0%
37/261
Water Science and Technology";5646;792;80;1,118;0,879;"Springer Nature"
"Drying Technology";7,4;"78.0%
59/273
General Chemical Engineering";5652;768;84;1,078;0,69;"Taylor & Francis"
"Pan African Medical Journal";1,8;"59.0%
260/636
General Medicine";5653;3129;51;0,46;0,323;"African Field Epidemiology Network"
"Social Psychological and Personality Science";12,5;"97.0%
8/311
Clinical Psychology";5655;452;90;2,31;2,489;"SAGE"
"Veterinary Sciences";2,9;"74.0%
50/194
General Veterinary";5656;1929;64;0,776;0,552;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Shipin Kexue/Food Science";1,4;"30.0%
269/389
Food Science";5660;3968;53;0,281;0,184;"Chinese Chamber of Commerce"
"Journal of Acquired Immune Deficiency Syndromes (1999)";5,8;"69.0%
84/272
Pharmacology (medical)";5665;984;78;0,917;1,225;"Wolters Kluwer Health"
"Brain Imaging and Behavior";7,2;"87.0%
43/333
Radiology, Nuclear Medicine and Imaging";5666;784;89;0,868;0,977;"Springer Nature"
"American Journal of Otolaryngology - Head and Neck Medicine and Surgery";4,4;"76.0%
29/123
Otorhinolaryngology";5666;1280;69;0,918;0,648;"Elsevier"
"Journal of Medical Systems";11,6;"93.0%
25/398
Medicine (miscellaneous)";5672;491;77;1,516;0,969;"Springer Nature"
"Religions";1,3;"90.0%
59/644
Religious Studies";5679;4328;43;1,026;0,368;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Mycoses";10;"96.0%
5/142
Dermatology";5683;567;86;1,26;0,966;"John Wiley & Sons"
"British Journal of Psychiatry";13,7;"96.0%
23/567
Psychiatry and Mental Health";5690;415;83;2,341;2,717;"Cambridge University Press"
"Road Materials and Pavement Design";8,1;"87.0%
49/379
Civil and Structural Engineering";5693;700;88;1,5;1,071;"Taylor & Francis"
"Research Journal of Pharmacy and Technology";1,4;"50.0%
22/43
Pharmacology, Toxicology and Pharmaceutics (miscellaneous)";5694;4021;50;0,62;0,266;"A and V Publication"
"Cadernos de Saude Publica";5,3;"74.0%
173/665
Public Health, Environmental and Occupational Health";5698;1076;68;1,097;0,765;"Fundacao Oswaldo Cruz"
"Journal of Community Health";10,8;"96.0%
12/371
Health (social science)";5698;528;79;1,22;1,207;"Springer Nature"
"Gender, Work and Organization";11,5;"99.0%
2/213
Gender Studies";5705;497;81;2,245;2,473;"John Wiley & Sons"
"Circulation: Arrhythmia and Electrophysiology";13,7;"95.0%
17/387
Cardiology and Cardiovascular Medicine";5706;417;88;2,363;3,335;"Wolters Kluwer Health"
"Asian Pacific Journal of Cancer Prevention";2,8;"46.0%
354/665
Public Health, Environmental and Occupational Health";5708;2039;66;0,587;0,446;"Asian Pacific Organization for Cancer Prevention"
"Toxicology Letters";7,1;"79.0%
28/133
Toxicology";5711;800;85;0,806;0,706;"Elsevier"
"Breast Cancer Research";12;"88.0%
45/404
Oncology";5713;475;80;1,865;2,578;"Springer Nature"
"European Physical Journal A";5;"72.0%
24/87
Nuclear and High Energy Physics";5714;1154;74;1,187;0,931;"Springer Nature"
"Journal of Periodontology";9,1;"89.0%
3/24
Periodontics";5729;632;89;1,725;1,362;"John Wiley & Sons"
"Current Opinion in Chemical Biology";13,3;"93.0%
11/156
Analytical Chemistry";5729;431;88;1,432;2,328;"Elsevier"
"Regional Studies";9,3;"97.0%
8/275
General Social Sciences";5731;613;87;2,363;1,815;"Taylor & Francis"
"Journal of Forestry Research";7,3;"89.0%
18/174
Forestry";5732;785;90;1,281;0,708;"Springer Nature"
"Metallurgical and Materials Transactions B: Process Metallurgy and Materials Processing Science";4,9;"76.0%
42/176
Metals and Alloys";5734;1169;77;1,222;0,633;"ASM International"
"Internal and Emergency Medicine";7,2;"92.0%
9/109
Emergency Medicine";5737;796;77;0,82;0,764;"Springer Nature"
"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS";15,6;"95.0%
8/177
Hardware and Architecture";5739;369;90;3,166;2,97;"Association for Computing Machinery"
"Robotics and Autonomous Systems";9;"98.0%
5/399
General Mathematics";5741;636;84;1,775;1,303;"Elsevier"
"Journal of Lipid Research";11,1;"89.0%
48/438
Biochemistry";5743;519;85;1,394;2,09;"American Society for Biochemistry and Molecular Biology Inc."
"Journal of Molecular and Cellular Cardiology";10,7;"91.0%
33/387
Cardiology and Cardiovascular Medicine";5744;535;90;0,945;1,639;"Elsevier"
"Autism Research";8;"83.0%
65/400
Neurology (clinical)";5749;715;80;1,8;1,686;"John Wiley & Sons"
"Clinical Kidney Journal";6,7;"85.0%
12/81
Nephrology";5750;860;81;1,121;1,191;"Oxford University Press"
"Aesthetic Surgery Journal";6,2;"92.0%
41/551
Surgery";5752;925;87;1,452;1,274;"Oxford University Press"
"Psychophysiology";6,8;"90.0%
17/165
Experimental and Cognitive Psychology";5752;849;82;1,382;1,303;"John Wiley & Sons"
"International Journal of Construction Management";8,6;"98.0%
4/189
Architecture";5753;672;93;2,338;1,085;"Taylor & Francis"
"Pakistan Journal of Medical Sciences";4,1;"80.0%
127/636
General Medicine";5757;1406;64;0,747;0,473;"Professional Medical Publications"
"Clinical Nuclear Medicine";2,9;"47.0%
174/333
Radiology, Nuclear Medicine and Imaging";5760;2004;64;0,672;0,571;"Wolters Kluwer Health"
"International Journal of Machine Tools and Manufacture";25,7;"99.0%
2/384
Industrial and Manufacturing Engineering";5765;224;92;4,134;3,479;"Elsevier"
"Engineering, Construction and Architectural Management";8,1;"97.0%
5/189
Architecture";5771;716;93;1,469;0,896;"Emerald Publishing"
"Cancer Communications";25,5;"96.0%
16/404
Oncology";5774;226;91;3,596;4,95;"John Wiley & Sons"
"Molecular Cancer Research";9,9;"84.0%
63/404
Oncology";5775;584;88;0,87;1,66;"American Association for Cancer Research Inc."
"Solid State Sciences";6,6;"80.0%
87/434
Condensed Matter Physics";5784;880;78;0,827;0,581;"Elsevier"
"Comparative Biochemistry and Physiology Part - C: Toxicology and Pharmacology";7,5;"96.0%
18/490
Animal Science and Zoology";5791;770;85;0,951;0,941;"Elsevier"
"Restoration Ecology";6,5;"86.0%
98/721
Ecology, Evolution, Behavior and Systematics";5792;891;81;1,259;1,272;"John Wiley & Sons"
"Journal of the Formosan Medical Association";6,5;"90.0%
63/636
General Medicine";5793;896;95;0,907;0,708;"Elsevier"
"Journal of Geotechnical and Geoenvironmental Engineering - ASCE";7,5;"83.0%
38/229
Geotechnical Engineering and Engineering Geology";5797;777;82;2,034;1,671;"American Society of Civil Engineers"
"Reaction Chemistry and Engineering";6,6;"79.0%
20/96
Fluid Flow and Transfer Processes";5798;883;74;0,867;0,85;"Royal Society of Chemistry"
"Toxicology Reports";7,6;"83.0%
22/133
Toxicology";5799;764;81;1,095;0,7;"Elsevier"
"Educational Technology Research and Development";10,7;"97.0%
41/1543
Education";5801;542;85;2,309;1,706;"Springer Nature"
"Stem Cell Reviews and Reports";9,3;"74.0%
72/285
Cell Biology";5805;624;83;0,843;1,19;"Springer Nature"
"Microsystem Technologies";5,2;"69.0%
133/434
Condensed Matter Physics";5809;1120;79;0,781;0,367;"Springer Nature"
"Trends in Genetics";20,9;"97.0%
10/347
Genetics";5809;278;93;2,277;3,69;"Elsevier"
"Indoor Air";10,8;"94.0%
35/665
Public Health, Environmental and Occupational Health";5811;538;89;1,257;0,997;"John Wiley & Sons"
"Health and Social Care in the Community";4,5;"87.0%
76/604
Social Sciences (miscellaneous)";5813;1294;78;0,881;0,83;"John Wiley & Sons"
"Wuli Xuebao/Acta Physica Sinica";1,7;"35.0%
158/243
General Physics and Astronomy";5813;3486;56;0,391;0,214;"Science China Press"
"Cephalalgia";10,1;"90.0%
39/400
Neurology (clinical)";5816;576;86;1,413;1,382;"SAGE"
"Journal of Neuroscience Research";9,5;"81.0%
18/97
Cellular and Molecular Neuroscience";5817;612;89;1,02;1,258;"John Wiley & Sons"
"Journal of Parkinson's Disease";8,4;"85.0%
57/400
Neurology (clinical)";5822;689;86;1,033;1,27;"IOS Press"
"Journal of Health Psychology";7,5;"80.0%
49/249
Applied Psychology";5822;775;87;1,234;1,022;"SAGE"
