Journal,OA (%),Specialism (% Category Papers),Average Category Papers / Year,Average Citation Categories,Average News Mentions,Average Twitter Mentions
Intensive Care Research,1,0.1875,1.714285714285714,4,0,1.5555555555555556
Biomedical Physics & Engineering Express,0.31984444885406127,0.032880629020729094,6.571428571428572,4.968967874231032,0.014354066985645932,1.5546251993620415
Magnetic Resonance in Medical Sciences,1,0.15217391304347827,8,7.8251846193022665,0,1.554335370511841
Irish Journal of Medical Science,0.3370484373343708,0.03678160919540231,10.666666666666668,3.8533586901873345,0.020833333333333332,1.554131067142576
Pesticide Biochemistry and Physiology,0.11632204597671042,0.03884093711467324,9,13.011862947658404,0.014393939393939393,1.5539097266369992
BMC Cardiovascular Disorders,1,0.040014256596613666,18.90909090909091,5.97787997045477,0.03860985817953973,1.5535875754428616
Orthopedic Research and Reviews,1,0.13178294573643412,2.4285714285714284,13.866071428571429,0,1.5535714285714286
Ophthalmic Surgery Lasers and Imaging Retina,0.09996135805307779,0.07757494409865226,10.707641196013286,3.814252751499563,0.013953488372093025,1.552954715951715
Polymer Chemistry,0.24003773894247118,0.006542699724517906,2.7142857142857144,12.033333333333335,0.03333333333333333,1.55
Cardiovascular Ultrasound,1,0.14070351758793967,4,8.397395833333334,0.03125,1.549479166666667
Geophysical Journal International,0.6050902715182811,0.01001948232674645,5.142857142857144,8.657142857142858,0,1.5489795918367346
Journal of Thoracic Disease,0.9925802643339459,0.14501862197392917,133.50000000000003,9.724993938288002,0.1515244264089507,1.548632482613168
Critical Care Nursing Clinics of North America,0.06852069946348753,0.07604562737642585,2.8571428571428568,7.52967032967033,0.07692307692307693,1.5483516483516482
Biophysical Journal,0.8885366389121335,0.004989057985338433,15.782857142857141,3.294603863424324,0.13367238547545454,1.5480324880432297
Digestive Surgery,0.37169844419186376,0.3230769230769231,15,7.246335577241649,0.017156862745098037,1.547560690943044
Journal of Zoo and Wildlife Medicine,0.04867152248731196,0.06634532860023054,8.329670329670327,3.2807170205360254,0.07158119658119659,1.5474926196645653
Molecular and Cellular Endocrinology,0.3644238754813707,0.5081618168914124,102.28571428571429,11.954339718534676,0.14358611631657442,1.5465324204729864
Molecular Medicine,1,0.07870669766893745,9.768571428571425,20.11130935619812,1.0465309555109332,1.546241360789748
Journal of Biomedical Physics and Engineering,1,0.057843137254901957,4.214285714285714,4.219079939668175,0.014705882352941176,1.545814479638009
Cardiovascular Drugs and Therapy,0.4344508463270905,0.05124835742444152,5.57142857142857,10.16547619047619,0.05757575757575757,1.545238095238095
Environmental and Molecular Mutagenesis,0.4812115657418313,0.06448670246634482,3.1978021978021967,9.829059829059828,0.09230769230769231,1.544871794871795
Prostaglandins and Other Lipid Mediators,0.2882192160643015,0.05664334675994629,2.4171428571428573,6.6414285714285715,0,1.5435714285714284
World Journal of Diabetes,0.9657012195121951,0.03734417344173443,3.6550522648083623,11.882681343047198,0.5667960088691797,1.543435223313272
American Journal of Interventional Radiology,0.5648417059131344,0.3269230769230769,4.857142857142857,1.1130952380952381,0.030612244897959183,1.5433673469387759
Journal of Separation Science,0.14456301738401844,0.009384729464376417,2.830357142857143,8.295312500000001,0,1.54296875
Hormones,0.31007334668595377,0.5600343053173242,46.642857142857146,7.599915267560977,0.06972627790406248,1.5429663400355134
Medwave,1,0.03000333992291097,3.685714285714286,1.6821428571428572,0,1.5428571428571425
Gene Expression Patterns,0.28402048319327733,0.08108108108108109,1.7142857142857142,6.958333333333334,0.041666666666666664,1.5416666666666665
neurogenetics,0.30439900220443206,0.6108786610878661,20.857142857142858,9.37676396381471,0.028029160382101556,1.5407281811979618
Expert Opinion on Emerging Drugs,0.20923620440861818,0.41363636363636375,13,8.450773904458115,0.0878871420976684,1.539657477025898
Materials Today Chemistry,0.14775028352444491,0.006673021925643471,2,13.653846153846153,0,1.5384615384615385
Evidence-based Complementary and Alternative Medicine,0.9929823640618451,0.05531803424295551,59.257142857142874,8.78104225044841,0.13338951890483472,1.537998108945364
Clinics in Orthopedic Surgery,1,0.03776683087027914,3.285714285714285,7.689130434782609,0.026086956521739136,1.5369565217391306
JUXTA Jurnal Ilmiah Mahasiswa Kedokteran Universitas Airlangga,1,0.2079207920792079,3,0.640909090909091,0,1.5363636363636362
International Journal of Microbiology,1,0.06490872210953347,4.57142857142857,7.333333333333333,0,1.536340852130326
Surgery Open Science,1,0.11749999999999997,6.714285714285714,3.4647058823529413,0.058823529411764705,1.5357843137254903
IUBMB Life,0.7174317944469307,0.0882638235867199,11.675324675324674,12.308148581711677,0.043389997536339,1.5346602672689629
Computers in Biology and Medicine,0.35327356310204794,0.038731725999095155,29.242424242424242,23.85492843053265,0.019478278660817194,1.5335176023325763
The Aging Male,0.6459154929577465,0.08605222689698762,4.635944700460829,7.583602150537634,1.3505376344086022,1.53252688172043
Dementia and Geriatric Cognitive Disorders,0.49795403138338545,0.058047493403693924,3.142857142857143,5.6796875,0.8515625,1.5312500000000002
IEEE Pulse,0.4048212624069479,0.03007518796992481,1.714285714285714,1.8125,0,1.53125
Probiotics and Antimicrobial Proteins,0.18191863436266575,0.032157676348547715,4.42857142857143,7.888095238095238,0.030000000000000006,1.5304761904761903
Journal of Pediatric Nursing,0.2596888154119875,0.045533333295149296,12.121951219512194,9.61350099764734,0.04549718574108818,1.5301602191846093
Annals of Thoracic and Cardiovascular Surgery,1,0.21563342318059295,11.42857142857143,5.5880668934240365,0,1.52875566893424
Microbiology Insights,1,0.14018691588785046,2.142857142857143,7.013888888888888,0,1.527777777777778
Air Soil and Water Research,1,0.10897435897435898,2.4285714285714284,8.268518518518519,0,1.5277777777777777
Personalized Medicine,0.28565964886719597,0.09096989966555186,4.285714285714285,8.382954545454545,0,1.5273674242424242
Acute and Critical Care,1,0.08133433283358321,4.440476190476191,4.389484126984127,0.04687499999999999,1.5265376984126986
European Journal of Pharmacology,0.17975488253895328,0.061490923136346076,37.90476190476191,16.86172494819106,0.11793628142065483,1.5262553562195618
Minerva Anestesiologica,0.06757052355485677,0.029060158817327923,5.8952380952380965,7.813355780022448,0.33809523809523806,1.526073432740099
Nippon Laser Igakkaishi,1,0.17083333333333336,5.857142857142856,0.24000000000000002,0,1.5233333333333334
Developmental Neuroscience,0.6810464299054563,0.08421052631578949,3.428571428571428,11.277083333333332,0.03125,1.5229166666666667
Saudi Medical Journal,0.7824972921357809,0.04001561886113151,8.52747252747253,5.454871252629873,0.04352314352314352,1.522742206707724
European Clinical Respiratory Journal,1,0.16891891891891894,3.5714285714285725,6.3537037037037045,0.013888888888888888,1.522222222222222
IEEE Journal of Biomedical and Health Informatics,0.40180223186293956,0.031219352729650214,13.64285714285714,32.62276353933962,0.0240036231884058,1.5212936299892825
Techniques and Innovations in Gastrointestinal Endoscopy,0.33511694319316826,0.16374269005847952,8,1.3194785606550312,0.19368131868131866,1.5203727644904115
Palaeogeography Palaeoclimatology Palaeoecology,0.2794979697294631,0.006375227686703097,2,10.006666666666666,0.04,1.52
Journal of Mathematical Biology,0.6564419624230827,0.05349344978165938,7,13.416666666666668,0.47756410256410253,1.5192307692307692
Seminars in Nuclear Medicine,0.2638385859239133,0.10404488441659011,6.292207792207791,18.369881030562148,0.03407002354370775,1.5172117012674287
Archives of Environmental Contamination and Toxicology,0.2881526976330513,0.04999358233859582,3.714285714285715,9.39232804232804,0,1.5166666666666668
Therapeutic Advances in Gastroenterology,1,0.1545454545454545,17,14.76707818930041,0.06678424456202234,1.5155790711346269
The Journal of Cardiovascular Nursing,0.4702791741766654,0.027607361963190184,2.5714285714285716,10,0,1.5138888888888888
Tellus B,1,0.8666666666666668,11.14285714285714,9.963636363636363,0.03208556149732621,1.5133689839572193
Inflammation Research,0.32178690694069234,0.07287705956907477,8.214285714285715,21.373889560194705,0.05461229946524064,1.5124072740984507
Journal of Endodontics,0.13967325946946016,0.009445100354191261,2.285714285714285,5.035714285714286,0,1.5119047619047619
Developmental Neurorehabilitation,0.2724602797207233,0.10835913312693501,5,7.620728291316527,0,1.5116246498599442
Atmospheric and Oceanic Science Letters,1,0.6743697478991598,45.85714285714285,5.79479504631272,1.121940009107925,1.5099138258338902
Computer Methods in Biomechanics and Biomedical Engineering Imaging & Visualization,0.3012552430442461,0.04022290587219344,3.1428571428571423,6.84375,0.0625,1.5083333333333335
International Journal of Pediatric Otorhinolaryngology,0.13684774868129546,0.08278175136074943,31.630952380952376,4.283961047889499,0.029731150655653373,1.5081919577895588
Biotechnology Journal,0.4487166898928465,0.020885547201336674,3.5714285714285716,8.946491228070174,0.017543859649122806,1.5078947368421052
Journal of Neuroscience Methods,0.5142334970904687,0.02434456928838951,5.571428571428571,7.211406926406926,0.10173160173160171,1.5067099567099564
Clinical Lymphoma Myeloma & Leukemia,0.18820316457488095,0.6920172599784251,733.142857142857,2.8563961970148446,0.08841848228200481,1.505211254750914
Frontiers in Gastroenterology,1,0.2696629213483146,3.4285714285714284,0.45858343337334934,0,1.504201680672269
Netherlands Heart Journal,1,0.0621546961325967,6.428571428571429,10.213888888888889,0.15347222222222223,1.5041666666666667
Journal of Ovarian Research,1,0.3620689655172414,57,17.340634477778128,0.17158401734782816,1.5039755438135531
Marine Pollution Bulletin,0.24630064575719798,0.00492478122761559,4.807142857142858,11.76556818181818,0.15,1.5031006493506494
Neuroscience Research,0.42655174371817306,0.0503875968992248,5.57142857142857,9.835347985347985,0.34203296703296704,1.5025641025641023
Cognitive and Behavioral Neurology,0.21452702702702706,0.22072072072072071,7,4.66025641025641,0.7463369963369964,1.5015262515262517
Journal of Robotic Surgery,0.2966223746596135,0.04467760762271891,8.046511627906977,9.31759838998211,0.2441860465116279,1.501050983899821
JTCVS Techniques,0.9748939592588944,0.039066891512085436,9.928571428571429,3.5736446886446886,0.008333333333333333,1.501043956043956
Enfermedades Infecciosas y Microbiología Clínica,0.22349198116461544,0.051224944320712694,3.2857142857142856,2.6666666666666665,0,1.5
Journal of Hospice and Palliative Nursing,0.1493533997467064,0.0223463687150838,1.714285714285714,8.5625,0.0625,1.5
Spinal Cord Series and Cases,0.8658419304074139,0.0909090909090909,8.285714285714288,3.6842952369268156,0.029689608636977057,1.4999598354861514
Revista Brasileira de Terapia Intensiva,1,0.09016393442622951,7.857142857142857,4.419603174603174,0,1.499285714285714
British Journal of Biomedical Science,0.3594821466513528,0.2614678899082569,8.14285714285714,7.255244755244755,0.17094017094017094,1.4988344988344988
Journal of Aerosol Medicine and Pulmonary Drug Delivery,0.3432083387678796,0.11776061776061778,4.357142857142857,6.605555555555554,0,1.4986111111111113
Transplantation Reviews,0.33560707637957216,0.1282051282051282,4.285714285714285,9.685964912280703,0,1.4982456140350877
Deep Sea Research Part II Topical Studies in Oceanography,0.44489724075590603,0.05757196495619525,6.57142857142857,9.954179894179894,0,1.4977248677248676
Natural Hazards,0.29370956337092646,0.21837513631406763,114.4285714285714,11.80502627635022,0.07381925042501056,1.4973251157349219
Canadian Journal of Diabetes,0.14954054364604152,0.024792029616724734,6.275261324041812,3.719007821446847,0.06620209059233449,1.4963516158638108
Drug Design Development and Therapy,1,0.06768940923159734,23.952380952380945,14.514682811741638,0.07858606333551867,1.495690156692335
Gastroenterology Nursing,0.1024425107629442,0.04700854700854701,3.142857142857143,2.5,0,1.4956140350877196
Avian Diseases,0.03815404666539514,0.05545617173524152,4.42857142857143,3.697916666666667,0,1.494791666666667
Wiener Medizinische Wochenschrift,0.5061394644787973,0.1619537275064267,9,3.748940533151059,0.041695146958304855,1.4946912736386422
Multidisciplinary Respiratory Medicine,1,0.19241982507288624,9.428571428571427,5.796025733525734,0.1785714285714286,1.494534632034632
Annals of Noninvasive Electrocardiology,1,0.11516314779270632,8.57142857142857,5.439093362777573,0,1.4932584958900752
Journal of Investigational Allergology and Clinical Immunology,0.9809021887530275,0.05774278215223095,6.2857142857142865,11.21832298136646,0.14906832298136646,1.4894409937888198
Contact Lens and Anterior Eye,0.2617951059982833,0.03371710526315791,5.857142857142855,14.548872180451129,0.14473684210526316,1.489291410344042
Seminars in Ultrasound CT and MRI,0.08200215344357688,0.1682062298603652,7.387755102040814,9.530281059792339,0.017857142857142856,1.4890619405657002
JA Clinical Reports,1,0.11146600832776815,9.273809523809526,2.2300742665487245,0.005952380952380952,1.4874625288711978
Geoscientific Instrumentation Methods and Data Systems,1,0.7071823204419889,18.28571428571428,6.95982372699764,0,1.4867325428194995
International Archives of Allergy and Immunology,0.3275638144294259,0.08370535714285711,10.71428571428571,8.976809603440039,0.37864641397250093,1.485576923076923
Journal of Family and Community Medicine,1,0.0575221238938053,1.8571428571428574,10.25,0.08823529411764706,1.4852941176470589
Iranian Journal of Microbiology,1,0.1374172185430464,11.85714285714286,4.866384409241552,0,1.4842681128395414
Journal of Perinatal Medicine,0.3542481115789534,0.05424769703172978,7.571428571428571,5.1536309523809525,0.02142857142857143,1.4835714285714285
Experimental Dermatology,0.49925021658780294,0.05135135135135134,10.857142857142858,9.421130915524106,0.18352941176470586,1.4831247235736398
Journal of Oleo Science,1,0.02511627906976744,3.8571428571428568,4.454545454545455,0,1.481818181818182
Journal of the Egyptian National Cancer Institute,1,0.3263179487179488,11.428571428571432,7.727908684546617,0.07798531289910599,1.4805459770114946
Molecular Carcinogenesis,0.36174585008163496,0.2542016806722689,34.57142857142858,12.503967083411338,0.027642035429997124,1.4803139073029454
Sarcoma,1,0.7013888888888888,14.428571428571429,10.91820616883117,0.22064393939393942,1.4798890692640692
Open Respiratory Archives,1,0.04626334519572954,1.8571428571428574,1.0454545454545454,0,1.4772727272727273
Oncology Reviews,1,0.36363636363636365,6.285714285714286,13.206262626262628,0.060000000000000005,1.4765656565656566
Revista de Senología y Patología Mamaria,0.038044334154527286,0.06994457562639382,3.2900432900432905,0.5383838383838384,0,1.4762626262626266
Plant Physiology and Biochemistry,0.1493207557645208,0.10878217033695939,58.57142857142857,21.578386185698978,0.024266826923076922,1.4754682786576168
Current Opinion in Organ Transplantation,0.2377248698371884,0.06699440977185826,6.25249169435216,11.4104825407151,3.9751937984496126,1.4746269234641325
Journal of Endourology,0.1439943206050605,0.03173652694610778,7.57142857142857,5.802097902097902,0.01282051282051282,1.4741258741258743
Langmuir,0.20251245638667587,0.0027118328074871266,4.414285714285715,13.78857683982684,1.0592857142857144,1.4739015151515151
International Journal of Hematologic Oncology,1,0.7954545454545453,5,7.619444444444444,0.04444444444444444,1.4722222222222219
ACS Biomaterials Science & Engineering,0.23042030754728787,0.02163233914761409,10.48901098901099,18.92606044364729,0.29065928873621183,1.4719805958019356
Frontiers in Dental Medicine,1,0.06584362139917696,2.2857142857142856,1.565625,0,1.4718749999999998
Ear & Hearing,0.5558442580774047,0.013684210526315788,1.8571428571428574,11.029411764705882,0,1.4705882352941178
Oman Medical Journal,1,0.08259828768641007,10.58673469387755,5.020367947270121,0.03511689095928226,1.4703098203657667
Surgery (Oxford),0.06615671770785288,0.05265692196694422,5.831932773109244,2.947159376571141,0,1.4699849170437405
日本小児放射線学会雑誌,0,0.4184397163120567,8.428571428571429,0.01183431952662722,0,1.469723865877712
Phytochemistry Reviews,0.3563492448731135,0.0327455919395466,1.8571428571428572,19.15625,0,1.46875
Applied Microbiology and Biotechnology,0.32967726721615626,0.01773464891293054,11.415584415584414,18.026269603529975,0.06406227126335821,1.4667424600724996
Journal of Materials Chemistry C,0.17860080583766696,0.0014193205003104766,2.285714285714285,20.297619047619044,0,1.4642857142857142
Rare Disease and Orphan Drugs Journal,0.9411764705882353,0.7681159420289855,7.571428571428571,1.3316544566544566,0.041666666666666664,1.4615384615384615
Expert Opinion on Investigational Drugs,0.262554292038237,0.13751858550620166,14.442857142857141,18.189054600760436,0.5257849917304169,1.4605854490944405
Trends in Anaesthesia and Critical Care,0.0978749984082246,0.038033395176252316,5.857142857142856,3.6154761904761905,0.3642857142857142,1.4601190476190478
Seminars in Ophthalmology,0.14296784124665488,0.09165302782324058,8,7.1874686716791985,0.07101086048454469,1.460066833751044
Journal of Clinical Medicine Research,1,0.079136690647482,6.285714285714287,11.179900654900656,0.20646367521367523,1.4595009157509158
Bulletin of Entomological Research,0.3007857395407464,0.03117505995203837,1.8571428571428572,4.354166666666667,0,1.4583333333333333
Pneumon,1,0.16666666666666663,2.9285714285714284,0.26269841269841265,0,1.457936507936508
Clinical Nursing Research,0.23200680978976523,0.0303030303030303,2,4.385714285714285,0,1.4571428571428573
European review for medical and pharmacological sciences,1,0.09472304162569649,110.09523809523807,7.9386585914569725,0.038096584648044,1.4558683747525114
Journal of Developmental and Behavioral Pediatrics,0.30977121658013596,0.04651162790697674,4.857142857142857,7.261470985155197,0,1.4547908232118758
Cancer Science,1,0.16661850129404127,63.34065934065935,15.940918987566883,0.08742664791299651,1.4526313201858028
Atmospheric Environment,0.3401513047394,0.48288632605444753,285.34362934362923,17.332598585714948,0.48839018565218817,1.452463556720347
Journal of Soil Science and Plant Nutrition,0.39965888518634307,0.02352231604342581,5.57142857142857,20.78125,0,1.4515625
Blood Cells Molecules and Diseases,0.27834397507529385,0.3056265984654731,17.07142857142857,7.134598642944679,0.014924258216941147,1.451405027052893
Catena,0.16667397033846001,0.048463091765761725,30.85714285714285,19.90402442836205,0.036368393511250666,1.4505176638179205
Cancer Cell International,1,0.20803331079020304,87.21303258145365,16.644829511946497,0.5884891086159453,1.4503379557665763
AWWA Water Science,0.33026376466518104,0.05,1.8571428571428572,4.5,0,1.45
World Journal of Cardiology,0.9616883116883117,0.11671087533156496,6.2857142857142865,6.6267135642135635,0.8308080808080807,1.4497655122655124
Clinics,1,0.06219765401879846,10.707142857142859,7.982500190371159,0.08404420549581838,1.4497082069662717
Parasitologia,1,0.20652173913043478,2.7142857142857144,2.257142857142857,0,1.4489795918367345
Journal of Pediatric Intensive Care,0.5955132289901095,0.21788990825688076,13.571428571428573,2.2679991834790596,0,1.4484775286632874
Pediatrics & Neonatology,1,0.17062634989200864,22.571428571428577,6.169389866795195,0.006211180124223602,1.4483454583885358
Patient Preference and Adherence,1,0.026654950205038077,6.499999999999999,8.991227166473877,0.2508232219169719,1.447688858564681
American journal of clinical and experimental urology,0,0.0971194142487837,3.2091836734693877,6.668877551020408,0,1.4474489795918366
Journal of Bioscience and Bioengineering,0.17664835333371437,0.013215859030837005,2.1428571428571423,9.267543859649122,0.039473684210526314,1.4473684210526316
Cardiology in Review,0.08282743443888357,0.0813812350628325,6.802857142857143,8.388196078431374,0.049411764705882356,1.4473061840120665
Strahlentherapie und Onkologie,0.49849243604253957,0.11789393540135372,16.88223938223938,9.052401730880927,0.022105209407935377,1.4470626979952663
Chemistry of Materials,0.35055160487169934,0.0022988505747126436,2,29.153846153846153,0.04615384615384616,1.446153846153846
The World Journal of Biological Psychiatry,0.34327039174683743,0.037433155080213894,2,14.524509803921568,0.20588235294117646,1.4460784313725492
Current Therapeutic Research,1,0.13861386138613865,4,7.568707482993197,0.028571428571428574,1.4444444444444446
Future Pharmacology,1,0.16296296296296298,3.142857142857143,1.4999999999999998,0.05555555555555555,1.4444444444444444
Computers & Geosciences,0.36278482442415394,0.03470319634703196,5.42857142857143,9.90925925925926,0.12169312169312169,1.4425264550264552
Natural Products and Bioprospecting,1,0.0660377358490566,3,14.87179487179487,1.1538461538461537,1.4423076923076923
Clinical and Experimental Nephrology,0.3424504966898843,0.06845238095238093,9.85714285714286,7.133723486480839,0.08557263814616756,1.4423039787010377
Cancer Reports,1,0.19869464451684646,26.372670807453414,5.544062803720512,0.08848601864343751,1.4416776385465377
Cancer Microenvironment,1,0.40625,1.8571428571428572,15.928571428571429,0.07142857142857142,1.4404761904761905
Mikrobiyoloji Bulteni,0.7298556615797994,0.3149847094801223,14.714285714285712,2.1653951277480687,0.013333333333333334,1.4401307189542483
Critical Reviews in Biochemistry and Molecular Biology,0.5075654923215899,0.09352517985611511,1.857142857142857,18.84,0.35,1.44
Hospital Practice,0.30425149204459445,0.08965517241379309,3.714285714285715,5.359243697478992,0.07773109243697479,1.4390756302521008
Dose-Response,1,0.08823529411764708,9.214285714285714,7.674095276068961,0.03821422242474874,1.4387869927343615
Gerodontology,0.3097301759916992,0.03553299492385787,2,3.8375000000000004,0,1.4375
BMC Medical Imaging,1,0.13132635253054104,21.5,9.865143747175575,0.014839331326400291,1.4367821205956262
The Saudi Dental Journal,1,0.032569360675512665,3.8571428571428563,7.444444444444445,0,1.4333333333333333
BioMetals,0.30501059564943056,0.09856262833675565,6.857142857142856,9.361168243521186,0.30851501439736734,1.4330522418757714
Medical Dosimetry,0.15595526113671274,0.14383595355974407,8.508928571428573,3.908399066211566,0,1.4329391095016093
Journal of Agricultural and Food Chemistry,0.10135332587275654,0.009946500745647886,15.13419913419913,18.908451772549892,0.301349250463735,1.4325560210365853
Biotechnology Reports,1,0.03207547169811321,2.4285714285714284,30.374358974358977,0,1.4307692307692308
Indian Journal of Nephrology,1,0.1711065573770492,23.85714285714286,2.1065303924773566,0.012162759840778418,1.428749302924831
Advances in Dermatology and Allergology,1,0.06603773584905659,8.999999999999998,6.58127483877109,1.4285426731078905,1.4285922514933012
Journal of Rare Disorders Diagnosis & Therapy,1,0.3,1.7142857142857142,0.8452380952380952,0,1.4285714285714286
Media Gizi Kesmas,1,0.08860759493670885,2,0,0,1.4285714285714286
Swiss Medical Weekly,1,0.05260900205288476,8.030303030303033,6.348455988455988,0.07042388167388168,1.4283189033189034
The Spine Journal,0.1787077048707614,0.016519521196278933,10.845714285714282,4.073104192706832,0.005333333333333333,1.4274930164285393
Case Reports in Infectious Diseases,1,0.4578754578754579,35.714285714285715,3.3817621674302707,0.018829575596816975,1.4268791194437747
Archives of Physiology and Biochemistry,0.04119957359240474,0.03556849065677812,2.869565217391304,7.950000000000001,0,1.4253623188405797
Journal of Biotechnology,0.16729835785173183,0.017940071664128667,4.696864111498257,6.562972471829982,0.04390243902439025,1.4235059192697193
Magnetic Resonance Imaging Clinics of North America,0.09919587326358503,0.1640091116173121,10.285714285714286,5.901339285714286,0.011029411764705881,1.4231814600840338
Clinical Nuclear Medicine,0.08613184412607017,0.1573628034381789,79.33333333333333,4.8829879915906265,0.00811501707607842,1.423138594872141
Physiological Measurement,0.4431936679897563,0.028545945568875995,3.816326530612245,10.660544217687073,0.031746031746031744,1.4231292517006804
Audiology Research,1,0.042402826855123685,1.7142857142857142,7.5,0.11538461538461539,1.4230769230769231
European Journal of Physical and Rehabilitation Medicine,0.5375609421355433,0.0345821325648415,3.428571428571429,4.893374741200829,0.024844720496894408,1.4228778467908902
Iranian Journal of Pharmaceutical Research,0.3245938236619361,0.041283154512281484,5.234693877551019,6.900881981580511,0.05753968253968254,1.4225999490705372
Spine,0.16610366496050546,0.023937963587323,10.14285714285714,8.377690491326856,0,1.421283262192353
Fish Physiology and Biochemistry,0.192941585353736,0.11789924973204716,15.714285714285714,7.722861842105264,0.020833333333333332,1.4204652255639099
CardioVascular Journal of Africa,0.5547209340385902,0.11387163561076605,7.857142857142857,2.7420634920634916,0,1.4202380952380953
Cardiology Journal,1,0.04175588865096359,5.57142857142857,5.2695384615384615,0.024615384615384615,1.4198974358974357
Bioscience Reports,1,0.11237251131293513,53.00702576112411,13.660573964232428,0.10121153348097993,1.419750917840526
BMC Surgery,1,0.10342965428895123,31.958874458874465,8.908634989415136,0.03587485229804847,1.4188302482916517
Experimental Parasitology,0.1798636991563428,0.2671232876712329,33.42857142857144,6.516936592818945,0.0037878787878787876,1.4183613445378151
Chinese Journal of Schistosomiasis Control,0,0.42788461538461536,50.85714285714285,1.736058701777302,0.01069484718770137,1.41773841042847
Veterinary Medicine Research and Reports,1,0.11320754716981132,2.5714285714285716,13.261904761904763,10.071428571428571,1.4166666666666665
Turkish Journal of Physical Medicine and Rehabilitation,0.9525402198687571,0.07582938388625593,4.57142857142857,2.4086270871985156,0,1.4165120593692022
Ophthalmology Science,1,0.08835341365461848,6.285714285714286,4.745583364004416,0.02631578947368421,1.4158078763341921
River,0.8708133971291865,0.17647058823529413,2.142857142857143,6.675324675324675,0.2857142857142857,1.4155844155844155
Revista chilena de obstetricia y ginecología,1,0.07472792215274067,2.695238095238095,0.7392592592592593,0,1.4148148148148147
Clinical Medicine Insights Pediatrics,1,0.23809523809523808,2.857142857142857,7.2666666666666675,0.042857142857142864,1.4142857142857141
Microbes and Infectious Diseases,1,0.09003601440576231,10.714285714285712,0.4771978021978022,0.028846153846153848,1.4134615384615385
Gastrointestinal Endoscopy Clinics of North America,0.07301246699841958,0.22727272727272727,12.85714285714286,11.170555555555556,0.1711111111111111,1.410537634408602
Current Problems in Cancer Case Reports,1,0.2460127832972184,10.806349206349207,0.6513450630815077,0.002867383512544803,1.4088896255883216
Journal of Water and Health,1,0.05015673981191222,4.57142857142857,6.180401234567901,0.2708333333333333,1.4075617283950619
Baylor University Medical Center Proceedings,0.9186217008797655,0.083172974128715,18.52380952380953,2.48256329606859,0.06356677767284656,1.4075273255573109
Journal de Mycologie Médicale,0.18704538881614938,0.15992292870905586,11.857142857142858,5.5333847344605855,0,1.401671826625387
Journal of Sea Research,0.7186119150410804,0.02348993288590604,2,5.516666666666667,0,1.4
European Journal of Obstetrics & Gynecology and Reproductive Biology,0.17603544105748706,0.033323347613133346,22.521235521235518,6.393296827565951,0.03394480187288666,1.3999966150956928
Journal of Hypertension,0.6287187033858939,0.01172496753157555,17.68804664723032,5.5825429555510135,0.161556566876772,1.3999404963006072
Journal of Pharmacokinetics and Pharmacodynamics,0.5473258181980292,0.10840108401084009,5.7142857142857135,7.465333333333333,0.128,1.3993333333333333
Current Opinion in Obstetrics & Gynecology,0.14190645277667044,0.11973180076628354,8.928571428571429,7.998537457912458,0.1585031866281866,1.399092111592112
Seminars in Thoracic and Cardiovascular Surgery,0.14395643523560384,0.08838951310861425,16.857142857142858,8.302057416682418,0.06950954450954452,1.397768963018963
Faculty Reviews,0.9794642857142858,0.1586021505376344,4.214285714285714,10.119595238095238,0.7749761904761906,1.3976190476190478
Cells Tissues Organs,0.3499709042376814,0.05263157894736841,2.4285714285714284,8.615384615384615,0,1.3974358974358976
Chinese Medicine,1,0.057051229066578196,6.525835866261398,17.937433252326866,0.0425531914893617,1.3965175486452084
Physical Review B,0.7575912922878503,0.0005620636611051947,2.7142857142857144,8.875,0,1.3958333333333335
Archivos de la Sociedad Española de Oftalmología,0.0804249390456287,0.045112781954887216,2.5714285714285716,0.8263888888888888,0,1.3958333333333333
Journal of Investigative Medicine,0.32345645359044367,0.0705567648412495,8.538265306122453,10.888704198234478,0.48748059006211175,1.39481133255978
Biomedical Reports,0.9702679889565293,0.08615654482529748,9.728571428571426,6.43695331550648,0.03727124183006536,1.3944165211456636
Journal of Nutritional Science and Vitaminology,1,0.026501766784452294,2.142857142857143,5.886666666666667,0,1.3933333333333333
Frontiers of Medicine,0.30741434508572696,0.17252025013168873,11.840909090909092,13.127408400777965,0.3414729594077421,1.3931049626701801
Journal of Immunological Methods,0.42470926521463004,0.11459589867310015,13.571428571428573,6.191285383479061,0.024793388429752063,1.3919394039206294
Clinical Medicine Insights Circulatory Respiratory and Pulmonary Medicine,1,0.4102564102564102,4.57142857142857,5.686904761904762,0.026785714285714284,1.3916666666666666
BMC Neurology,1,0.09221716698170135,36.357142857142875,7.546470097808691,0.09006640918335243,1.3906288494617733
Psychiatry Research Neuroimaging,0.4349110415396923,0.021238938053097345,1.714285714285714,7.783333333333333,0.30476190476190473,1.3904761904761904
BioMedical Engineering OnLine,1,0.04285714285714286,5.142857142857144,16.379761904761907,2.337301587301587,1.3904761904761902
AORN Journal,0.21321740504717937,0.009508716323296355,1.714285714285714,2.6600000000000006,0,1.39
Chemico-Biological Interactions,0.1855705900624337,0.059255991765916755,19.19047619047619,15.347134012111477,0.11459587939567308,1.3894362830461482
Brain Disorders,1,0.19463087248322147,4.142857142857143,1.5195238095238097,0.03333333333333333,1.3892857142857142
