"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Family Practice";4,3;"83.0%
10/56
Family Practice";2114;496;77;0,816;0,917;"Oxford University Press"
"Journal of Wound Care";2,9;"76.0%
4/15
Fundamentals and Skills";2114;719;55;0,651;0,404;"MA Healthcare Ltd"
"Journalism Practice";5,5;"87.0%
63/511
Communication";2114;381;88;1,494;1,118;"Taylor & Francis"
"Journal of Social Issues";9,7;"98.0%
6/275
General Social Sciences";2115;217;97;1,961;1,704;"John Wiley & Sons"
"Reading and Writing";5,2;"96.0%
3/66
Speech and Hearing";2115;406;88;1,701;1,138;"Springer Nature"
"Cognitive Research: Principles and Implications";6,8;"90.0%
16/165
Experimental and Cognitive Psychology";2115;309;77;1,735;1,269;"Springer Nature"
"Nursing Forum";4,9;"87.0%
18/139
General Nursing";2116;435;76;1,002;0,774;"John Wiley & Sons"
"Computational Intelligence";6,9;"90.0%
18/189
Computational Mathematics";2117;309;82;1,032;0,692;"John Wiley & Sons"
"Vibrational Spectroscopy";4,7;"50.0%
38/76
Spectroscopy";2117;446;76;0,73;0,392;"Elsevier"
"Current Opinion in Oncology";6,1;"69.0%
125/404
Oncology";2117;345;79;0,908;0,99;"Wolters Kluwer Health"
"Egyptian Informatics Journal";11,1;"92.0%
15/207
Management Science and Operations Research";2119;191;80;1,807;1,22;"Elsevier"
"Brazilian Journal of Medical and Biological Research";4;"79.0%
131/636
General Medicine";2119;527;69;0,584;0,492;"Associacao Brasileira de Divulgacao Cientifica"
"Journal of Human Kinetics";4,8;"80.0%
49/247
Physical Therapy, Sports Therapy and Rehabilitation";2122;443;77;1,064;0,808;"Termedia Publishing House Ltd."
"Musculoskeletal Science and Practice";4,1;"72.0%
69/247
Physical Therapy, Sports Therapy and Rehabilitation";2122;516;74;1,073;0,755;"Elsevier"
"Results in Materials";5,3;"63.0%
168/463
General Materials Science";2123;397;70;1,112;0,611;"Elsevier"
"Developments in the Built Environment";7,4;"96.0%
7/189
Architecture";2123;285;66;2,333;1,374;"Elsevier"
"Food Engineering Reviews";14,2;"94.0%
23/384
Industrial and Manufacturing Engineering";2124;150;90;1,755;1,225;"Springer Nature"
"Clinical Implant Dentistry and Related Research";6;"92.0%
6/74
Oral Surgery";2127;354;78;1,698;1,302;"John Wiley & Sons"
"Tongxin Xuebao/Journal on Communications";2,3;"35.0%
255/395
Computer Networks and Communications";2128;933;57;0,554;0,244;"Posts &Telecom Press"
"Medical Education Online";6;"88.0%
72/636
General Medicine";2128;353;76;1,866;1,012;"Taylor & Francis"
"BJGP Open";5;"88.0%
7/56
Family Practice";2128;425;66;0,917;0,982;"Royal College of General Practitioners"
"Journal of Pure and Applied Microbiology";2;"29.0%
219/311
Biotechnology";2130;1092;49;0,269;0,223;"Journal of Pure and Applied Microbiology"
"Journal of Ayurveda and Integrative Medicine";4,7;"73.0%
28/105
Complementary and Alternative Medicine";2131;451;62;0,928;0,481;"Elsevier"
"Zhongguo Kuangye Daxue Xuebao/Journal of China University of Mining and Technology";4,7;"78.0%
69/321
Geology";2131;453;76;1,021;0,828;"China University of Mining and Technology"
"Journal of Population Economics";9,6;"98.0%
3/139
Demography";2133;223;75;2,516;2,688;"Springer Nature"
"Plasma Chemistry and Plasma Processing";5,9;"75.0%
108/434
Condensed Matter Physics";2133;359;86;0,912;0,48;"Springer Nature"
"Annals of Anatomy";4,4;"65.0%
17/48
Anatomy";2134;484;77;1,044;0,584;"Elsevier"
"Food Science of Animal Resources";6,7;"95.0%
23/490
Animal Science and Zoology";2134;320;92;1,095;0,69;"Korean Society for Food Science of Animal Resources"
"Engineering Research Express";2,2;"53.0%
143/307
General Engineering";2136;960;55;0,609;0,305;"Institute of Physics Publishing"
"Implementation Science Communications";4,2;"69.0%
96/310
Health Policy";2136;507;71;0,978;0,831;"Springer Nature"
"Zhongguo Youse Jinshu Xuebao/Chinese Journal of Nonferrous Metals";1,7;"47.0%
93/176
Metals and Alloys";2137;1260;61;0,517;0,241;"Central South University"
"EJNMMI Physics";6,7;"90.0%
6/58
Radiation";2137;318;77;1,141;1,243;"Springer Nature"
"Transportation Letters";6,4;"67.0%
46/141
Transportation";2138;336;85;1,346;0,853;"Taylor & Francis"
"Journal of the Australian Ceramic Society";3,7;"50.0%
63/127
Ceramics and Composites";2138;581;74;0,502;0,346;"Springer Nature"
"Journal of Affective Disorders Reports";3,8;"62.0%
116/311
Clinical Psychology";2139;570;62;0,715;0,848;"Elsevier"
"Canadian Journal of Forest Research";4,2;"76.0%
41/174
Forestry";2139;509;82;0,735;0,593;"National Research Council of Canada"
"Journal of Integrative Medicine";9,2;"94.0%
6/105
Complementary and Alternative Medicine";2139;232;81;0,975;0,791;"Elsevier"
"Physiological Research";4;"37.0%
121/193
Physiology";2140;536;69;0,653;0,584;"Czech Academy of Sciences"
"Blood Cancer Discovery";12,7;"96.0%
4/103
Biochemistry, Genetics and Molecular Biology (miscellaneous)";2140;168;85;1,527;4,64;"NLM (Medline)"
"Journal of Glaciology";5,8;"84.0%
29/179
Earth-Surface Processes";2141;372;81;1,06;1,057;"Cambridge University Press"
"Australasian Marketing Journal";14,9;"97.0%
17/716
Economics and Econometrics";2141;144;96;1,624;1,557;"SAGE"
"Arthroscopy, Sports Medicine, and Rehabilitation";2,7;"59.0%
65/161
Rehabilitation";2141;792;67;0,84;0,865;"Elsevier"
"Current Opinion in Infectious Diseases";6,7;"72.0%
94/344
Infectious Diseases";2142;319;82;1,204;1,171;"Wolters Kluwer Health"
"Materials Science and Technology (United Kingdom)";2,7;"49.0%
339/672
Mechanical Engineering";2143;788;66;0,634;0,421;"SAGE"
"Journal of Discrete Mathematical Sciences and Cryptography";3,1;"94.0%
7/119
Algebra and Number Theory";2143;691;59;1,13;0,422;"Taru Publications"
"Convergence";5,8;"91.0%
45/552
Arts and Humanities (miscellaneous)";2144;367;75;1,572;1;"SAGE"
"Neurology India";1,6;"26.0%
293/400
Neurology (clinical)";2144;1366;48;0,434;0,289;"Wolters Kluwer Health"
"Iranian Polymer Journal (English Edition)";4,9;"62.0%
102/273
General Chemical Engineering";2144;436;78;0,746;0,467;"Springer Nature"
"Animal Science Journal";3,8;"77.0%
109/490
Animal Science and Zoology";2144;567;70;0,671;0,522;"John Wiley & Sons"
"Journal of International Economics";5,8;"81.0%
60/317
Finance";2145;373;78;2,828;4,583;"Elsevier"
"Clinical and Experimental Optometry";4,1;"71.0%
40/137
Ophthalmology";2146;519;73;0,9;0,653;"Taylor & Francis"
"International Journal of GEOMATE";1,9;"42.0%
129/223
Building and Construction";2146;1131;60;0,685;0,336;"GEOMATE International Society"
"Journal of Hospital Medicine";4,4;"96.0%
1/15
Fundamentals and Skills";2146;492;63;0,779;0,825;"John Wiley & Sons"
"Acta Horticulturae Sinica";1,4;"36.0%
74/115
Horticulture";2147;1543;45;0,561;0,249;"Editorial Office of Horticultural Plant Journal"
"Flow, Turbulence and Combustion";5,7;"77.0%
56/243
General Physics and Astronomy";2147;378;79;1,306;0,779;"Springer Nature"
"International Journal of Quality and Reliability Management";5,6;"72.0%
61/218
General Business, Management and Accounting";2148;386;81;1,237;0,575;"Emerald Publishing"
"IEEE Communications Standards Magazine";10,8;"98.0%
15/1025
Law";2148;198;76;2,009;2,741;"IEEE"
"Health Psychology Review";21,3;"98.0%
4/311
Clinical Psychology";2148;101;98;4,535;3,509;"Taylor & Francis"
"Health Physics";4,2;"62.0%
127/333
Radiology, Nuclear Medicine and Imaging";2149;510;53;1,177;0,464;"Wolters Kluwer Health"
"Translational Animal Science";2,8;"71.0%
55/194
General Veterinary";2150;776;69;0,723;0,475;"Oxford University Press"
"Journal of Anesthesia";5,3;"76.0%
33/136
Anesthesiology and Pain Medicine";2151;406;75;1,309;0,734;"Springer Nature"
"International Journal of Women's Health";3,7;"87.0%
6/43
Maternity and Midwifery";2152;581;67;1,134;0,756;"Dove Medical Press"
"ZAMM Zeitschrift fur Angewandte Mathematik und Mechanik";3,3;"68.0%
202/635
Applied Mathematics";2153;655;67;0,823;0,378;"John Wiley & Sons"
"European Journal of Educational Research";3,6;"71.0%
442/1543
Education";2153;603;69;1,097;0,393;"Eurasian Society of Educational Research"
"Decision Making: Applications in Management and Engineering";14,4;"91.0%
4/41
General Decision Sciences";2153;149;82;2,339;1,716;"Regional Association for Security and crisis management"
"Journal of Cardiovascular Medicine";3,9;"59.0%
158/387
Cardiology and Cardiovascular Medicine";2154;552;70;0,491;0,544;"Wolters Kluwer Health"
"Journal of Neuroimaging";4,7;"68.0%
106/333
Radiology, Nuclear Medicine and Imaging";2154;456;77;0,889;0,794;"John Wiley & Sons"
"Oncology (Switzerland)";6;"67.0%
130/404
Oncology";2155;359;74;0,783;0,832;"Karger"
"Global Finance Journal";7,3;"87.0%
40/317
Finance";2155;295;76;1,701;1,148;"Elsevier"
"Journal of Pediatric Endocrinology and Metabolism";2,7;"53.0%
153/330
Pediatrics, Perinatology and Child Health";2155;807;66;0,565;0,456;"Walter de Gruyter"
"Proceedings - International Conference on Distributed Computing Systems";3,8;"51.0%
194/395
Computer Networks and Communications";2155;563;63;0,934;0,986;"IEEE"
"Archives of Suicide Research";6,1;"82.0%
56/311
Clinical Psychology";2155;351;86;1,272;0,638;"Taylor & Francis"
"Human Immunology";5,4;"51.0%
114/233
Immunology and Allergy";2155;399;81;0,997;0,781;"Elsevier"
"Obesity Research and Clinical Practice";7,1;"76.0%
34/140
Nutrition and Dietetics";2155;303;73;1,007;0,988;"Elsevier"
"Phytochemistry Letters";3;"59.0%
209/516
Plant Science";2155;729;71;0,614;0,316;"Elsevier"
"Cancer Nursing";4,8;"77.0%
5/20
Oncology (nursing)";2156;448;84;0,954;0,767;"Wolters Kluwer Health"
"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields";4,6;"73.0%
86/324
Modeling and Simulation";2156;471;80;0,682;0,43;"John Wiley & Sons"
"American Journal of Health Promotion";4,4;"74.0%
96/371
Health (social science)";2157;495;69;0,968;0,882;"SAGE"
"Journal of Low Frequency Noise Vibration and Active Control";4,9;"78.0%
10/44
Acoustics and Ultrasonics";2158;441;77;1,034;0,407;"SAGE"
"Journal of AOAC International";3,1;"60.0%
161/406
Agronomy and Crop Science";2158;701;69;0,602;0,393;"AOAC International"
"Applied Clinical Informatics";4,6;"58.0%
343/817
Computer Science Applications";2158;474;73;0,784;0,9;"Thieme"
"Genetics Selection Evolution";6,5;"94.0%
26/490
Animal Science and Zoology";2158;332;79;1,362;1,025;"Springer Nature"
"Dose-Response";4,9;"71.0%
191/665
Public Health, Environmental and Occupational Health";2158;444;83;0,727;0,507;"International Dose-Response Society"
"Current Opinion in Ophthalmology";6,8;"87.0%
17/137
Ophthalmology";2159;319;82;1,441;1,304;"Wolters Kluwer Health"
"Informatics";6,6;"90.0%
49/511
Communication";2159;328;75;1,281;0,663;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Journal of Electromagnetic Waves and Applications";3,6;"61.0%
95/243
General Physics and Astronomy";2160;597;71;0,656;0,376;"Taylor & Francis"
"Journal of Personality Assessment";7,2;"86.0%
41/311
Clinical Psychology";2160;299;85;1,886;1,465;"Taylor & Francis"
"Leading Edge";3,1;"63.0%
117/321
Geology";2160;700;58;0,945;0,528;"Society of Exploration Geophysicists"
"Handbook of Experimental Pharmacology";5,2;"85.0%
12/80
General Pharmacology, Toxicology and Pharmaceutics";2160;413;81;2,342;0,303;"Springer Nature"
"Ocean Science";5,9;"94.0%
7/113
Paleontology";2160;368;76;1,244;1,166;"Copernicus Publications"
"Journal of Common Market Studies";5,3;"92.0%
52/706
Political Science and International Relations";2161;405;87;1,601;1,127;"John Wiley & Sons"
"Journal of Testing and Evaluation";2,3;"45.0%
368/672
Mechanical Engineering";2161;931;57;0,419;0,251;"American Society for Testing and Materials"
"Immunity and Ageing";10,2;"82.0%
7/38
Aging";2161;211;77;1,062;1,999;"Springer Nature"
"International Journal of Evaluation and Research in Education";2,7;"60.0%
607/1543
Education";2161;795;56;0,78;0,335;"Institute of Advanced Engineering and Science"
"Iranian Journal of Chemistry and Chemical Engineering";2,8;"44.0%
226/408
General Chemistry";2161;783;60;0,36;0,252;"Iranian Institute of Research and Development in Chemical Industries"
"Learning and Individual Differences";6,6;"90.0%
151/1543
Education";2163;327;78;1,793;1,64;"Elsevier"
"Demography";5,9;"93.0%
10/139
Demography";2164;368;77;1,955;1,928;"Duke University Press"
"Tropical Medicine and Health";7;"85.0%
94/665
Public Health, Environmental and Occupational Health";2167;309;77;1,105;0,724;"Springer Nature"
"Acta Crystallographica Section D: Structural Biology";4,5;"43.0%
28/49
Structural Biology";2168;481;75;0,719;1,568;"John Wiley & Sons"
"Frontiers in Neuroendocrinology";13,3;"93.0%
2/23
Endocrine and Autonomic Systems";2168;163;87;1,899;2,078;"Elsevier"
"Journal of Computer Information Systems";6,8;"90.0%
144/1543
Education";2170;319;80;1,285;0,778;"Taylor & Francis"
"Current Opinion in Critical Care";5,9;"77.0%
25/110
Critical Care and Intensive Care Medicine";2170;366;84;0,962;1,034;"Wolters Kluwer Health"
"IEEE Transactions on Nanotechnology";4,8;"65.0%
278/797
Electrical and Electronic Engineering";2171;454;75;0,783;0,435;"IEEE"
"Contemporary Accounting Research";6,2;"84.0%
27/176
Accounting";2172;350;73;2,811;3,086;"John Wiley & Sons"
"Journal of Endovascular Therapy";5,3;"87.0%
71/551
Surgery";2173;410;79;1,364;1,006;"SAGE"
"Asia-Pacific Journal of Ophthalmology";8,1;"93.0%
10/137
Ophthalmology";2173;267;81;1,553;1,545;"Elsevier"
"Regenerative Therapy";6;"66.0%
28/82
Developmental Biology";2173;363;74;0,759;0,775;"Japanese Society of Regenerative Medicine"
"American Review of Public Administration";12,1;"98.0%
20/1466
Sociology and Political Science";2174;180;82;1,802;1,583;"SAGE"
"Egyptian Journal of Aquatic Biology and Fisheries";1,5;"35.0%
299/461
Ecology";2174;1414;50;0,454;0,236;"Egyptian Society for the Development of Fisheries and Human Health"
"Journal of Laser Applications";3,6;"53.0%
66/141
Instrumentation";2174;598;68;0,803;0,422;"American Institute of Physics"
"Clinical Hemorheology and Microcirculation";4,3;"63.0%
143/387
Cardiology and Cardiovascular Medicine";2175;504;79;0,561;0,456;"IOS Press"
"RILEM Bookseries";1,3;"32.0%
151/223
Building and Construction";2175;1671;37;0,157;0,228;"Springer Nature"
"Applied Mathematics and Nonlinear Sciences";2,9;"62.0%
239/635
Applied Mathematics";2175;756;44;0,354;0,25;"Walter de Gruyter"
"Russian Chemical Reviews";13;"89.0%
42/408
General Chemistry";2175;167;86;2,06;0,89;"Editorial Board of the Journal Uspekhi Khimii (Russian Chemical Reviews)"
"Psychological Review";9,7;"92.0%
17/216
General Psychology";2177;225;85;2,46;2,785;"American Psychological Association"
"Future Foods";8,6;"89.0%
43/389
Food Science";2177;254;83;1,379;1,053;"Elsevier"
"International Journal of Science Education";4,6;"80.0%
304/1543
Education";2177;471;76;1,466;0,965;"Taylor & Francis"
"Work, Employment and Society";7,9;"95.0%
61/1466
Sociology and Political Science";2177;275;82;2,584;2,135;"SAGE"
"Veterinary Surgery";3,4;"80.0%
39/194
General Veterinary";2177;639;73;1,229;0,753;"John Wiley & Sons"
"Journal of the American Dental Association";5,3;"82.0%
23/132
General Dentistry";2178;413;72;1,161;0,572;"American Dental Association"
"International Journal of Educational Development";4,2;"82.0%
264/1466
Sociology and Political Science";2178;514;68;1,517;0,899;"Elsevier"
"Animal Conservation";7,5;"88.0%
25/211
Nature and Landscape Conservation";2178;289;89;1,241;1,259;"John Wiley & Sons"
"ES Materials and Manufacturing";14,4;"98.0%
2/88
Numerical Analysis";2178;151;80;0,914;0,583;"Engineered Science Publisher"
"Journal of Dermatological Science";7,6;"93.0%
10/142
Dermatology";2179;286;84;0,926;0,963;"Elsevier"
"Journal of Business and Psychology";8,8;"91.0%
19/216
General Psychology";2179;247;87;2,487;2,041;"Springer Nature"
"Discrete and Continuous Dynamical Systems- Series A";2,5;"78.0%
20/92
Discrete Mathematics and Combinatorics";2180;888;62;1,052;1,104;"American Institute of Mathematical Sciences"
"Journal of Atmospheric and Oceanic Technology";4,5;"67.0%
35/105
Ocean Engineering";2180;489;75;0,923;0,849;"American Meteorological Society"
"Journal of Applied Pharmaceutical Science";2,2;"54.0%
37/80
General Pharmacology, Toxicology and Pharmaceutics";2180;979;59;0,437;0,258;"Open Science Publishers LLP Inc."
"Frontiers of Structural and Civil Engineering";5,2;"90.0%
19/189
Architecture";2181;422;70;1,137;0,718;"Springer Nature"
"Current Opinion in Anaesthesiology";4,9;"73.0%
37/136
Anesthesiology and Pain Medicine";2181;441;80;1,036;0,65;"Wolters Kluwer Health"
"Paediatric Anaesthesia";3,2;"60.0%
54/136
Anesthesiology and Pain Medicine";2181;684;69;0,848;0,527;"John Wiley & Sons"
"Psychiatry Investigation";4,1;"57.0%
242/567
Psychiatry and Mental Health";2182;535;65;0,793;0,726;"Korean Neuropsychiatric Association"
"Neuropsychological Rehabilitation";6,3;"95.0%
8/161
Rehabilitation";2183;345;85;1,225;0,857;"Taylor & Francis"
"Macromolecular Research";4,7;"60.0%
107/273
General Chemical Engineering";2183;462;81;0,535;0,477;"Polymer Society of Korea"
"Journal of Plant Diseases and Protection";4,3;"81.0%
22/115
Horticulture";2183;509;73;0,923;0,457;"Springer Nature"
"Environmental Entomology";3,9;"77.0%
41/181
Insect Science";2184;556;77;0,749;0,682;"Oxford University Press"
"Global Health Research and Policy";12;"97.0%
9/371
Health (social science)";2185;182;77;1,377;1,514;"Springer Nature"
"EMA - Emergency Medicine Australasia";3,7;"74.0%
28/109
Emergency Medicine";2185;592;65;0,852;0,755;"John Wiley & Sons"
"Journal of Economic Surveys";11,3;"94.0%
38/716
Economics and Econometrics";2186;193;92;3,479;2,63;"John Wiley & Sons"
"Journal of Non-Newtonian Fluid Mechanics";5;"85.0%
94/635
Applied Mathematics";2186;433;78;1,282;0,744;"Elsevier"
"Journal of Vascular Access";3,4;"70.0%
162/551
Surgery";2186;652;74;1,148;0,463;"Wichtig Publishing Srl"
"IEEE Transactions on Artificial Intelligence";7,7;"79.0%
172/817
Computer Science Applications";2187;285;80;2,008;1,771;"IEEE"
"IEEE Transactions on Terahertz Science and Technology";7,1;"92.0%
5/58
Radiation";2189;309;82;1,569;0,974;"IEEE"
"Chemistry Africa";3,6;"50.0%
56/111
Chemistry (miscellaneous)";2189;601;67;0,631;0,372;"Springer Nature"
"Suicide and Life-Threatening Behavior";5,4;"77.0%
72/311
Clinical Psychology";2190;406;75;1,183;0,711;"John Wiley & Sons"
"Applied Ecology and Environmental Research";1,4;"34.0%
267/406
Agronomy and Crop Science";2190;1513;50;0,331;0,237;"Corvinus University of Budapest"
"Sugar Tech";3,9;"67.0%
132/406
Agronomy and Crop Science";2190;557;74;0,788;0,451;"Springer Nature"
"Autonomous Robots";7,9;"75.0%
85/350
Artificial Intelligence";2191;278;76;1,68;1,41;"Springer Nature"
"Journal of Prosthodontic Research";6,9;"96.0%
2/43
Dentistry (miscellaneous)";2192;319;88;1,613;1,135;"Japan Prosthodontic Society"
"Environment and Planning E: Nature and Space";6;"87.0%
39/306
Development";2192;365;81;1,789;1,285;"SAGE"
"TEM Journal";2,2;"51.0%
745/1543
Education";2192;1007;54;0,537;0,238;"UIKTEN - Association for Information Communication Technology Education and Science"
"American Journal of Industrial Medicine";5,9;"78.0%
141/665
Public Health, Environmental and Occupational Health";2194;369;76;1,219;1,15;"John Wiley & Sons"
"Expert Review of Anticancer Therapy";5,1;"64.0%
98/272
Pharmacology (medical)";2194;429;77;0,688;0,827;"Taylor & Francis"
"Journal of Thermal Science and Engineering Applications";3,6;"66.0%
102/307
General Engineering";2197;608;75;0,588;0,379;"American Society of Mechanical Engineers"
"Journal of Bodywork and Movement Therapies";2,8;"67.0%
7/20
Complementary and Manual Therapy";2197;776;67;0,738;0,48;"Elsevier"
"Spine Deformity";3,2;"59.0%
130/321
Orthopedics and Sports Medicine";2197;686;70;1,048;0,798;"Elsevier"
"Journal of Pediatric Hematology/Oncology";1,9;"43.0%
186/330
Pediatrics, Perinatology and Child Health";2197;1148;59;0,421;0,328;"Wolters Kluwer Health"
"Health Promotion Practice";3,8;"78.0%
10/45
Nursing (miscellaneous)";2198;578;69;0,999;0,765;"SAGE"
"Reading Research Quarterly";10,5;"97.0%
45/1543
Education";2198;210;85;3,016;2,198;"John Wiley & Sons"
"Sports Health";6,9;"90.0%
23/247
Physical Therapy, Sports Therapy and Rehabilitation";2199;320;89;1,535;1,167;"SAGE"
"Ethnicity and Health";6,5;"98.0%
16/1304
Cultural Studies";2199;336;85;1,229;1,21;"Taylor & Francis"
"International Journal of Damage Mechanics";8,7;"92.0%
7/89
Computational Mechanics";2200;254;89;1,379;1,237;"SAGE"
"Early Childhood Education Journal";5,3;"84.0%
246/1543
Education";2200;413;82;1,803;0,964;"Springer Nature"
"International Breastfeeding Journal";6,3;"88.0%
39/330
Pediatrics, Perinatology and Child Health";2201;349;81;1,495;1,211;"Springer Nature"
"Stochastic Processes and their Applications";2,9;"67.0%
90/278
Statistics and Probability";2202;768;64;1,283;1,123;"Elsevier"
"Cell Stress and Chaperones";7,6;"73.0%
118/438
Biochemistry";2203;290;79;0,859;0,878;"Elsevier"
"Health Economics (United Kingdom)";3,6;"60.0%
122/310
Health Policy";2204;608;73;0,949;1,144;"John Wiley & Sons"
"Journal of Urban Economics";10,6;"96.0%
9/279
Urban Studies";2205;209;78;2,856;4,314;"Elsevier"
"Journal of Sensor and Actuator Networks";7,9;"93.0%
9/130
Control and Optimization";2205;280;83;1,178;0,789;"Multidisciplinary Digital Publishing Institute (MDPI)"
"Wiener Klinische Wochenschrift";4,7;"82.0%
110/636
General Medicine";2205;469;73;0,658;0,651;"Springer Nature"
"Clinical Drug Investigation";5,9;"70.0%
81/272
Pharmacology (medical)";2206;377;77;0,798;0,68;"Springer Nature"
"Vox Sanguinis";4,4;"58.0%
57/137
Hematology";2207;496;73;0,839;0,699;"John Wiley & Sons"
"HIV Medicine";5,1;"77.0%
71/310
Health Policy";2207;437;80;0,888;1,052;"John Wiley & Sons"
"Acta Chimica Sinica";3,6;"51.0%
197/408
General Chemistry";2207;620;69;0,379;0,375;"Science China Press"
"Transactions in GIS";4,6;"74.0%
51/195
General Earth and Planetary Sciences";2208;480;76;0,904;0,641;"John Wiley & Sons"
"Leadership and Organization Development Journal";7,7;"91.0%
17/189
Business, Management and Accounting (miscellaneous)";2208;286;78;1,512;1,155;"Emerald Publishing"
"Phytochemical Analysis";6;"84.0%
82/516
Plant Science";2209;367;83;0,873;0,508;"John Wiley & Sons"
"Ecological Processes";8,5;"91.0%
41/461
Ecology";2209;259;80;1,85;1,258;"Springer Nature"
"Proceedings of the International Astronautical Congress, IAC";0,3;"6.0%
144/153
Aerospace Engineering";2209;6604;15;0,106;0,116;
"European Journal of Cancer Care";4;"48.0%
210/404
Oncology";2210;557;77;0,78;0,586;"John Wiley & Sons"
"Smart Learning Environments";13,2;"98.0%
23/1543
Education";2210;168;78;3,16;1,573;"Springer Nature"
"Pain Research and Management";5,3;"75.0%
34/136
Anesthesiology and Pain Medicine";2211;421;81;1,092;0,713;"John Wiley & Sons"
"Journal of International Management";9,8;"92.0%
24/317
Finance";2211;226;85;1,755;1,834;"Elsevier"
"European Journal of Political Research";10;"97.0%
32/1466
Sociology and Political Science";2213;221;85;3,039;3,334;"John Wiley & Sons"
"Canadian Journal of Psychiatry";7;"80.0%
112/567
Psychiatry and Mental Health";2213;314;83;1,132;1,362;"SAGE"
"Cellular and Molecular Biology";1,6;"16.0%
367/438
Biochemistry";2214;1358;46;0,393;0,282;"Cellular and Molecular Biology Association"
"Journal of Marketing Management";8;"80.0%
92/478
Strategy and Management";2214;276;87;1,371;1,454;"Taylor & Francis"
"Revue Neurologique";4,8;"62.0%
152/400
Neurology (clinical)";2215;458;71;0,789;0,786;"Elsevier"
"Political Communication";13,9;"99.0%
13/1466
Sociology and Political Science";2216;160;90;3,344;3,348;"Taylor & Francis"
"Analog Integrated Circuits and Signal Processing";3,5;"48.0%
68/131
Signal Processing";2217;626;72;0,664;0,351;"Springer Nature"
"World Journal of Hepatology";4,1;"50.0%
41/82
Hepatology";2217;536;73;0,695;0,673;"Baishideng Publishing Group"
"Journal of Applied Meteorology and Climatology";5,1;"61.0%
58/148
Atmospheric Science";2219;432;74;0,93;1,068;"American Meteorological Society"
"Journal of Magnetic Resonance";3,8;"67.0%
29/87
Nuclear and High Energy Physics";2219;577;74;0,81;0,593;"Elsevier"
"Cognitive Systems Research";9,4;"97.0%
5/165
Experimental and Cognitive Psychology";2220;237;80;1,549;0,957;"Elsevier"
"Digest of Technical Papers - Symposium on VLSI Technology";3,4;"51.0%
386/797
Electrical and Electronic Engineering";2220;644;61;1,049;0,911;"IEEE"
"Journal of Informetrics";6,4;"86.0%
38/280
Library and Information Sciences";2221;345;81;1,585;1,355;"Elsevier"
"Cancer Cytopathology";7;"76.0%
96/404
Oncology";2221;318;81;1,183;0,991;"John Wiley & Sons"
"Iranian Journal of Science and Technology - Transactions of Electrical Engineering";5,5;"70.0%
234/797
Electrical and Electronic Engineering";2221;403;74;0,87;0,509;"Springer Nature"
"Plant Biosystems";4,6;"75.0%
179/721
Ecology, Evolution, Behavior and Systematics";2222;486;76;0,764;0,452;"Taylor & Francis"
"Advanced Pharmaceutical Bulletin";6,8;"91.0%
7/80
General Pharmacology, Toxicology and Pharmaceutics";2223;325;78;0,94;0,618;"Tabriz University of Medical Sciences, Faculty of Pharmacy"
"Problems and Perspectives in Management";2,9;"85.0%
147/1025
Law";2223;759;67;0,713;0,313;"LLC CPC Business Perspectives"
"Gaceta Sanitaria";4,1;"63.0%
243/665
Public Health, Environmental and Occupational Health";2224;541;74;0,833;0,497;"Elsevier"
"Journal of Agronomy and Crop Science";8,2;"91.0%
46/516
Plant Science";2225;270;88;1,254;0,913;"John Wiley & Sons"
"npj Materials Degradation";7,8;"85.0%
17/111
Chemistry (miscellaneous)";2226;284;79;1,748;1,121;"Springer Nature"
"IEEE Micro";7,5;"80.0%
157/797
Electrical and Electronic Engineering";2227;298;74;1,79;1,145;"IEEE"
"Journal of the Saudi Society of Agricultural Sciences";8,7;"92.0%
16/221
General Agricultural and Biological Sciences";2228;256;89;1,783;0,734;"King Saud University"
"Journal of Managed Care and Specialty Pharmacy";3,5;"85.0%
7/45
Pharmacy";2228;633;69;0,799;0,766;"Academy of Managed Care Pharmacy (AMCP)"
"Journal of Feline Medicine and Surgery";3,9;"87.0%
3/20
Small Animals";2228;575;75;1,29;0,831;"SAGE"
"Progress in Electromagnetics Research C";2,7;"37.0%
177/284
Electronic, Optical and Magnetic Materials";2228;811;60;0,598;0,298;"Electromagnetics Academy"
"Journal of Science Education and Technology";9,4;"95.0%
63/1543
Education";2229;237;85;2,111;1,595;"Springer Nature"
"Angiology";5,5;"74.0%
99/387
Cardiology and Cardiovascular Medicine";2230;405;86;0,953;0,695;"SAGE"
"American Journal of Rhinology and Allergy";5,6;"90.0%
12/123
Otorhinolaryngology";2230;398;99;1,051;0,709;"OceanSide Publications Inc."
"Revista de Ciencias Sociales";3,3;"78.0%
131/604
Social Sciences (miscellaneous)";2231;673;63;1,179;0,333;"Universidad del Zulia"
"Current Opinion in Biomedical Engineering";8,6;"89.0%
42/398
Medicine (miscellaneous)";2231;260;83;0,785;0,799;"Elsevier"
"Progress in Additive Manufacturing";7,2;"81.0%
72/384
Industrial and Manufacturing Engineering";2232;312;78;1,272;0,875;"Springer Nature"
"Natural Gas Geoscience";3,5;"69.0%
100/321
Geology";2232;632;75;0,868;0,988;"Science China Press"
