"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Centre for Applied Linguistics Research Journal";0,1;"5.0%
1108/1167
Linguistics and Language";1;20;5;0;"N/A";"Arab Open University - Lebanon"
"Dance Magazine";0;"4.0%
636/667
Visual Arts and Performing Arts";1;361;0;"N/A";0,1;"Macfadden Communications LLC"
"Indian Journal of Clinical Anaesthesia";0;"0.0%
136/136
Anesthesiology and Pain Medicine";1;73;1;"N/A";"N/A";"IP Innovative Publication Pvt. Ltd."
"Nuevo Derecho";0;"1.0%
1007/1025
Law";1;46;2;0,005;"N/A";"University Institution of Envigado"
"Online Journal of Music Sciences";0;"4.0%
172/180
Music";1;47;2;0,338;"N/A";"Nilgun SAZAK"
"Histria Archaeologica";0,1;"7.0%
1630/1760
History";1;20;5;"N/A";"N/A";"Archaeological Museum of Istria"
"Bulletin of Stomatology and Maxillofacial Surgery";0;"7.0%
7/7
Dental Hygiene";1;120;1;0;"N/A";"Akra LLC"
"Analecta Hermeneutica";0;"3.0%
779/806
Philosophy";1;40;3;0;"N/A";"International Institute for Hermeneutics"
"Turkish Journal of Public Health";0;"1.0%
146/148
Epidemiology";1;30;3;"N/A";"N/A";"Turkish Society of Public Health Specialists"
"Anthropological Researches and Studies";0;"1.0%
45/45
Psychiatric Mental Health";1;44;2;0;"N/A";"Romanian Academy Francisc I Rainer Institute of Anthropology"
"Hong Kong Journal of Social Sciences";0,1;"3.0%
267/275
General Social Sciences";1;15;7;0,044;0,105;"City University of Hong Kong Press"
"Materia";0;"7.0%
620/667
Visual Arts and Performing Arts";1;45;2;0;0,101;"Departament d'Historia de l'Art. Universitat de Barcelona"
"Journal of Global Postcolonial Studies";0,1;"17.0%
910/1106
Literature and Literary Theory";2;29;7;0,455;0,104;"University of Florida Press"
"Journal of Gender and Sexuality Studies";0,1;"14.0%
947/1106
Literature and Literary Theory";2;37;5;0,5;0,101;"Michigan State University Press"
"Fossils";0,1;"1.0%
112/113
Paleontology";2;21;10;0,165;0,107;"Palaeontological Society of Japan"
"Geologie de la France";0,1;"2.0%
54/55
Stratigraphy";2;14;14;0;0,104;"Editions du BRGM"
"Southeastern Geology";0,2;"2.0%
315/321
Geology";2;10;20;0;0,106;"Duke University Press"
"BioCycle";0;"1.0%
133/134
Waste Management and Disposal";2;94;2;0;0,1;"JG Press Inc."
"Acta Comeniana";0,1;"22.0%
1356/1760
History";2;14;14;"N/A";0,103;"Akademie Ved Ceske Republiky"
"Taiwan Review";0;"0.0%
170/171
";2;293;1;"N/A";0,1;"Kwang Hwa Publishing Co."
"Leibniz Review";0,1;"11.0%
714/806
Philosophy";2;20;10;0;0,102;"Philosophy Documentation Center"
"Lettere Italiane";0;"12.0%
964/1106
Literature and Literary Theory";2;42;5;0;0,101;"Casa Editrice Leo S. Olschki"
"Renascence";0,1;"14.0%
947/1106
Literature and Literary Theory";2;37;5;0,609;0,101;"Philosophy Documentation Center"
"Neuro-Ophthalmology Japan";0;"0.0%
137/137
Ophthalmology";2;130;1;0;0,1;"Neuro-Ophthalmology Society of Japan"
"Journal of Spacecraft Technology";0,1;"3.0%
148/153
Aerospace Engineering";2;18;11;0;0,102;"ISRO Satellite Centre"
"Journal of European Periodical Studies";0,1;"17.0%
910/1106
Literature and Literary Theory";2;29;7;0,5;0,152;"Universiteit Gent"
"Biologist";0;"1.0%
219/221
General Agricultural and Biological Sciences";2;45;2;0;0,101;"Institute of Biology"
"Medecine Therapeutique Pediatrie";0;"1.0%
324/330
Pediatrics, Perinatology and Child Health";2;42;5;0,059;0,114;"John Libbey Eurotext"
"General Anthropology";0,1;"7.0%
466/502
Anthropology";2;18;11;0,045;0,137;"John Wiley & Sons"
"GEO: connexion";0;"1.0%
193/195
General Earth and Planetary Sciences";2;102;2;0;0,102;"GEO: connexion Ltd"
"Historia Urbana";0;"5.0%
1663/1760
History";2;54;4;0,333;0,101;"Publishing House of the Romanian Academy"
"Aerospace America";0;"1.0%
151/153
Aerospace Engineering";2;78;3;"N/A";0,1;"American Institute of Aeronautics and Astronautics"
"Journal of the West";0;"3.0%
1697/1760
History";2;91;1;0;0,1;"ABC-CLIO"
"International Journal of Private Law";0,1;"5.0%
972/1025
Law";2;24;8;0;0,126;"Taylor & Francis"
"Revista Brasileira de Neurologia e Psiquiatria";0;"0.0%
398/400
Neurology (clinical)";2;88;2;0,028;0,1;"Editora Cientifica Nacional Ltda"
"Proceedings of the Boston Area Colloquium in Ancient Philosophy";0,1;"9.0%
155/170
Classics";2;29;7;0;0,102;"Brill"
"Medieval and Renaissance Authors and Texts";0,2;"39.0%
669/1106
Literature and Literary Theory";2;12;17;"N/A";"N/A";"Brill"
"Impact of Empire";0,2;"27.0%
124/170
Classics";2;13;15;"N/A";"N/A";"Brill"
"Collected Courses of the Xiamen Academy of International Law";0,2;"15.0%
862/1025
Law";2;9;22;"N/A";"N/A";"Brill"
"Brill Studies in Language Contact and Dynamics of Language";0,2;"42.0%
628/1106
Literature and Literary Theory";2;11;18;"N/A";"N/A";"Brill"
"Cahiers Chronos";0,1;"12.0%
947/1088
Language and Linguistics";2;18;11;"N/A";"N/A";"Brill"
"Iberian Religious World";0,2;"34.0%
1151/1760
History";2;9;22;0;0,133;"Brill"
"Studies in Slavic Literature and Poetics";0,1;"32.0%
739/1106
Literature and Literary Theory";2;15;13;"N/A";"N/A";"Brill"
"Chinese Research Perspectives";0;"1.0%
271/275
General Social Sciences";2;71;1;"N/A";"N/A";"Brill"
"Studies on East Asian Religions";0,3;"42.0%
367/644
Religious Studies";2;7;29;0;"N/A";"Brill"
"Polymers Paint Colour Journal";0,2;"9.0%
147/161
Polymers and Plastics";2;13;15;1,666;0,103;"DMG world Media Ltd"
"Glass International";0;"4.0%
365/384
Industrial and Manufacturing Engineering";2;334;1;0;0,1;"DMG world Media Ltd"
"Experiment";0,1;"16.0%
557/667
Visual Arts and Performing Arts";2;28;7;0;0,102;"Brill"
"Studies in Islamic Law and Society";0;"6.0%
602/644
Religious Studies";2;44;5;"N/A";"N/A";"Brill"
"Human-Animal Studies";0,1;"4.0%
477/502
Anthropology";2;23;9;0;0,133;"Brill"
"Sinica Leidensia";0,1;"17.0%
143/173
General Arts and Humanities";2;14;14;"N/A";"N/A";"Brill"
"Critical Studies in German Idealism";0,1;"17.0%
663/806
Philosophy";2;14;7;0;0,133;"Brill"
"Islamic Philosophy, Theology and Science: Texts and Studies";0,1;"8.0%
590/644
Religious Studies";2;38;3;0;0,111;"Brill"
"Queen Mary Studies in International Law";0,2;"10.0%
919/1025
Law";2;13;15;0;0,133;"Brill"
"Studies in Theology and Religion";0,2;"22.0%
498/644
Religious Studies";2;13;15;0;0,111;"Brill"
"Brill's Indological Library";0,1;"22.0%
1356/1760
History";2;14;7;"N/A";"N/A";"Brill"
"Leiden Studies in Indo-European";0,2;"19.0%
870/1088
Language and Linguistics";2;12;8;0;0,133;"Brill"
"Eau, l'INDUSTRIE, les Nuisances";0;"5.0%
100/105
Ocean Engineering";2;65;3;0,65;0,123;"Editions Johanet"
"Naval Architect";0;"3.0%
102/105
Ocean Engineering";2;136;1;0;0,101;"Royal Institution of Naval Architects"
"Journal of Planning and Environment Law";0;"1.0%
1010/1025
Law";2;103;2;0;0,1;"Sweet & Maxwell Ltd"
"Rethinking Political Violence";0;"2.0%
692/706
Political Science and International Relations";2;48;4;"N/A";"N/A";"Springer Nature"
"Theories, Concepts and Practices of Democracy";0,1;"7.0%
745/806
Philosophy";2;29;7;"N/A";"N/A";"Springer Nature"
"Pharmazeutische Zeitung";0;"0.0%
312/313
Pharmacology";2;1290;0;0;0,1;"Govi-Verlag Pharmazeutischer Verlag GmbH"
"Palgrave Studies in Music and Literature";0;"10.0%
986/1106
Literature and Literary Theory";2;52;2;"N/A";"N/A";"Springer Nature"
"Ars Judaica";0,1;"22.0%
518/667
Visual Arts and Performing Arts";2;20;10;0;0,102;"Liverpool University Press"
"Farmaceutski Glasnik";0;"2.0%
178/183
Pharmaceutical Science";2;214;1;0,022;0,11;"Hrvatsko Farmaceutsko Drustvo"
"International Journal of Anglo-Indian Studies";0,1;"17.0%
1457/1760
History";2;19;11;0,9;0,102;"Massey University"
"Ghana Studies";0,1;"14.0%
1499/1760
History";2;22;9;0,135;"N/A";"University of Wisconsin Press"
"Physicist";0,1;"0.0%
242/243
General Physics and Astronomy";2;30;7;0,004;0,102;"Australian Institute of Physics"
"IEEE Women in Engineering Magazine";0;"0.0%
1531/1543
Education";2;81;2;0;0,1;"IEEE"
"Winterthur Portfolio";0,1;"16.0%
557/667
Visual Arts and Performing Arts";2;28;7;0;0,111;"University of Chicago Press"
"Slavonica";0,1;"14.0%
941/1106
Literature and Literary Theory";2;36;6;0,016;0,101;"Taylor & Francis"
"Software Engineering Education Conference, Proceedings";0,1;"1.0%
1520/1543
Education";2;38;5;"N/A";"N/A";"IEEE"
"Sculpture Review";0;"7.0%
614/667
Visual Arts and Performing Arts";2;85;2;0;0,101;"National Sculpture Society"
"Library and Information Science";0,1;"9.0%
254/280
Library and Information Sciences";2;16;13;0,064;0,104;"Mita Society for Library and Information Science"
"Radwaste Solutions";0,1;"2.0%
202/207
Safety, Risk, Reliability and Quality";2;30;7;0;0,102;"American Nuclear Society"
"Italica";0,1;"6.0%
1225/1304
Cultural Studies";2;39;5;"N/A";"N/A";"University of Illinois Press"
"Entomotropica";0,1;"0.0%
181/181
Insect Science";2;14;7;0,03;0,112;"Sociedad Venezolana de Entomologia"
"Papers on French Seventeenth Century Literature";0;"6.0%
1030/1106
Literature and Literary Theory";2;103;2;0,227;0,1;"Gunter Narr Verlag"
"Homme et la Societe";0;"2.0%
270/275
General Social Sciences";2;48;4;0,469;0,101;"Editions Anthropos"
"CONCAWE Reports";0,1;"2.0%
203/207
Safety, Risk, Reliability and Quality";2;39;5;0,19;0,105;"Concawe"
"Archiv fur Volkerkunde";0,1;"9.0%
1175/1304
Cultural Studies";2;23;9;0;0,101;"W. Braumuller"
"Journal of the Illuminating Engineering Institute of Japan (Shomei Gakkai Shi)";0,1;"3.0%
771/797
Electrical and Electronic Engineering";2;25;8;0,031;0,107;"The Illuminating Engineering Institute of Japan"
"Ornis Norvegica";0,2;"2.0%
480/490
Animal Science and Zoology";2;10;10;0;0,108;"Norwegian Ornithological Society"
"EEAG Report on the European Economy";0,2;"3.0%
279/288
General Economics, Econometrics and Finance";2;13;15;0;0,102;"Ifo institute for Economic Research e.V."
"Nottingham Medieval Studies";0,1;"13.0%
949/1106
Literature and Literary Theory";2;38;5;0,286;0,101;"Brepols Publishers"
"Theologische Rundschau";0;"5.0%
611/644
Religious Studies";2;58;3;0;0,101;"Mohr Siebeck GmbH and Co. KG"
"Serbian Studies";0,1;"10.0%
1567/1760
History";2;28;7;0,133;0,101;"Slavica Publishers"
"Massachusetts Review";0;"7.0%
1019/1106
Literature and Literary Theory";2;84;2;0,422;0,101;"Massachusetts Review, Inc"
"Acta Botanica Venezuelica";0,2;"0.0%
513/516
Plant Science";2;10;10;0;0,103;"Universidad Central de Venezuela"
"Performing Islam";0,3;"46.0%
356/667
Visual Arts and Performing Arts";2;8;25;0;0,105;"Intellect Publishers"
"Verslagen en Mededelingen van de Koninklijke Academie voor Nederlandse Taal- en letterkunde";0,1;"14.0%
941/1106
Literature and Literary Theory";2;36;6;0,073;0,112;"Koninklijke Academie voor Nederlandse Taal-"
"gis.Business";0;"0.0%
194/195
General Earth and Planetary Sciences";2;132;2;0;0,1;"ABC Verlag"
"Casopis Matice Moravske";0;"5.0%
1657/1760
History";2;50;4;1;0,101;"Matice Moravska"
"Sur";0,1;"2.0%
997/1025
Law";2;38;5;0,191;0,108;"Sur - Rede Universitaria de Direitos Humanos"
"Frontiers in Drug Design and Discovery";0,4;"15.0%
156/183
Pharmaceutical Science";2;5;20;"N/A";"N/A";"Bentham Science Publishers"
"Notas Sobre Mamiferos Sudamericanos";0,1;"0.0%
488/490
Animal Science and Zoology";2;27;7;"N/A";"N/A";"SAREM Sociedad Argentina para el Estudio de los Mamiferos"
"Rivista di Letteratura Storiografica Italiana";0,1;"22.0%
856/1106
Literature and Literary Theory";2;23;9;0;0,101;"Fabrizio Serra Editore srl"
"Sinn und Form";0;"4.0%
1052/1106
Literature and Literary Theory";2;302;1;"N/A";0,1;"Aufbau-Verlag GmbH"
"Rivista di Archeologia";0,1;"7.0%
381/413
Archeology (arts and humanities)";2;22;9;0,494;0,101;"Giorgio Bretschneider"
"New England Review-Middlebury Series";0;"5.0%
1046/1106
Literature and Literary Theory";2;207;1;0;0,101;"Middlebury College"
"Montana : the magazine of western history";0;"3.0%
1694/1760
History";2;88;2;"N/A";0,1;"Montana Historical Society"
"Acta Medica Saliniana";0;"2.0%
623/636
General Medicine";2;63;3;0,007;0,103;"University Clinical Center Tuzla"
"Frontiers in Clinical Drug Research - Anti Allergy Agents";0,2;"7.0%
251/272
Pharmacology (medical)";2;10;20;0;0,111;"Bentham Science Publishers"
"Recherches Germaniques";0;"6.0%
1030/1106
Literature and Literary Theory";2;108;2;0;0,1;"Universite des Sciences Humaines"
"Sokendai Review of Cultural and Social Studies";0,1;"8.0%
1199/1304
Cultural Studies";2;29;3;0;0,102;"Graduate School for Advanced Studies of Culture and Science"
"Reception: Texts, Readers, Audiences, History";0,1;"14.0%
941/1106
Literature and Literary Theory";2;36;6;0,095;0,101;"Penn State University Press"
"Nephrology, Dialysis and Transplantation";0;"0.0%
54/54
Transplantation";2;93;2;0;0,1;"Medical Information Center"
"International Journal of Diverse Identities";0,1;"14.0%
1108/1304
Cultural Studies";2;16;13;0,152;0,109;"Common Ground Research Networks"
"HyperCultura";0,1;"20.0%
880/1106
Literature and Literary Theory";2;25;8;0;0,101;"Hyperion University"
"Geschichte und Region / Storia e Regione";0,1;"15.0%
1492/1760
History";2;21;10;"N/A";"N/A";"StudienVerlag"
"Publicum";0,1;"4.0%
979/1025
Law";2;26;8;0;0,102;"Universidade do Estado do Rio de Janeiro"
"Acta Universitatis Carolinae Studia Territorialia";0,1;"17.0%
1443/1760
History";2;18;6;0,55;0,115;"Karolinum - Nakladatelstvi Univerzity Karlovy"
"Anticipation Science";0,1;"9.0%
730/806
Philosophy";2;23;9;"N/A";"N/A";"Springer Nature"
"Theoretical and Mathematical Physics (United States)";0;"1.0%
84/85
Mathematical Physics";2;97;2;"N/A";"N/A";"Springer Nature"
"Junctures - The Journal for Thematic Dialogue";0,1;"16.0%
916/1106
Literature and Literary Theory";2;30;7;0,15;0,111;"Otago Polytechnic"
"Agricultural Economics Review";0,1;"0.0%
406/406
Agronomy and Crop Science";2;23;4;0,053;0,114;"Greek Association of Agricultural Economists"
"International Journal of Health, Wellness, and Society";0,1;"3.0%
584/604
Social Sciences (miscellaneous)";2;23;9;0;0,114;"Common Ground Research Networks"
"New Medicine";0,1;"2.0%
619/636
General Medicine";2;37;5;0,019;0,104;"Borgis Publishing House"
"Assembly";0;"4.0%
365/384
Industrial and Manufacturing Engineering";2;352;1;"N/A";0,1;"BNP Media"
"Humanistica Lovaniensia: Journal of Neo-Latin studies";0,2;"42.0%
628/1106
Literature and Literary Theory";2;11;18;0;0,103;"Peeters Publishers"
"Control";0;"1.0%
786/797
Electrical and Electronic Engineering";2;330;1;0;0,1;"Putman Publishing Company"
"Journal of Taiwan Society of Naval Architects and Marine Engineers";0;"4.0%
101/105
Ocean Engineering";2;80;3;0,005;0,101;"Taiwan Society of Naval Architects and Marine Engineers"
"Poetry";0;"7.0%
1023/1106
Literature and Literary Theory";2;96;2;0;0,1;"The Poetry Foundation"
"Bolivian Studies Journal";0,1;"10.0%
1574/1760
History";2;29;7;0;0,112;"University Library System, University of Pittsburgh"
"Du: Zeitschrift Der Kultur";0;"5.0%
627/667
Visual Arts and Performing Arts";2;200;1;0;0,1;"Verlag Niggli AG"
"Ricerche di Storia dell Arte";0;"6.0%
623/667
Visual Arts and Performing Arts";2;116;2;0;0,1;"Carocci Editore"
"Hirosaki Medical Journal";0;"2.0%
622/636
General Medicine";2;51;4;0;0,101;"Hirosaki University School of Medicine"
"Journal of Brain Science";0,3;"2.0%
111/113
General Neuroscience";2;8;25;0,049;0,12;"Japan Brain Science Society"
"Oral Therapeutics and Pharmacology";0,1;"3.0%
128/132
General Dentistry";2;20;10;0,13;0,102;"Japanese Society of Oral Therapeutics and Pharmacology"
"Poe Studies: History, Theory, Interpretation";0,1;"17.0%
910/1106
Literature and Literary Theory";2;29;7;0,391;0,101;"Johns Hopkins University Press"
"Practica Otologica, Supplement";0;"4.0%
118/123
Otorhinolaryngology";2;111;2;0,065;0,104;"Society of Practical Otolaryngology"
"Archives des Maladies du Coeur et des Vaisseaux - Pratique";0;"0.0%
385/387
Cardiology and Cardiovascular Medicine";2;55;4;0,01;0,105;"Elsevier"
"American Journal of Forensic Psychology";0,1;"2.0%
204/208
Pathology and Forensic Medicine";2;21;10;0;0,101;"American College of Forensic Psychology"
"Bulletin of the Physical Fitness Research Institute";0,2;"3.0%
110/113
Physiology (medical)";2;12;17;0;0,104;"Meiji Life Foundation of Health and Welfare"
"GMP Review";0,1;"6.0%
172/183
Pharmaceutical Science";2;27;7;0;0,101;"Euromed Communications Ltd"
"Synergies Afrique des Grands Lacs";0,1;"13.0%
959/1106
Literature and Literary Theory";2;39;5;0;0,111;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)"
"Synergies Pays Germanophones";0;"4.0%
1109/1167
Linguistics and Language";2;41;5;0;0,101;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)"
"Ricerca Folklorica";0;"3.0%
1254/1304
Cultural Studies";2;63;3;0;0,1;"Grafo edizioni"
"American and British Studies Annual";0;"12.0%
971/1106
Literature and Literary Theory";2;44;5;0,025;0,101;"University of Pardubice"
"Dacoromania";0;"11.0%
978/1106
Literature and Literary Theory";2;46;4;0;0,101;"Editura Academiei Romane/Publishing House of the Romanian Academy"
"Logos and Pneuma - Chinese Journal of Theology";0;"5.0%
610/644
Religious Studies";2;57;4;0,04;0,101;"Institute of Sino-Christian Studies"
"Olba";0,1;"10.0%
372/413
Archeology (arts and humanities)";2;17;12;0,451;0,102;"Mersin University"
"Schweizerische Zeitschrift fur Religions- und Kulturgeschichte";0;"6.0%
603/644
Religious Studies";2;47;4;0;0,101;"Academic Press Fribourg"
"Taiwanese Political Science Review";0,1;"2.0%
690/706
Political Science and International Relations";2;35;6;0;0,101;"Taiwanese Political Science Association"
"Lecture Notes in Statistics";0,1;"1.0%
166/168
Statistics, Probability and Uncertainty";2;25;8;"N/A";"N/A";"Springer Nature"
"Zgodovina za Vse";0,1;"9.0%
1601/1760
History";2;33;6;0,224;0,103;"The Historical Society of Celje"
"A+BE Architecture and the Built Environment";0;"6.0%
1646/1760
History";2;44;5;0,003;0,105;"TU Delft Open"
"Kul'tura Slavan i Kul'tura Evreev: Dialog, Shodstva, Razlicia";0;"5.0%
608/644
Religious Studies";2;56;4;"N/A";"N/A";"Institute for Slavic Studies of the Russian Academy of Sciences"
"Stilistica e Metrica Italiana";0,1;"13.0%
949/1106
Literature and Literary Theory";2;38;5;0,303;0,15;"SISMEL Edizioni del Galluzzo"
"Filologia Mediolatina";0,1;"7.0%
1004/1088
Language and Linguistics";2;29;7;0;0,101;"SISMEL Edizioni del Galluzzo"
"In Esse: English Studies in Albania";0,1;"14.0%
941/1106
Literature and Literary Theory";2;36;6;0;0,101;"Albanian Society for the Study of English"
"Poznanskie Studia Polonistyczne, Seria Literacka";0;"7.0%
1028/1106
Literature and Literary Theory";2;102;2;0;0,1;"Wydawnictwo Poznanskie Studia Polonistyczne"
"Etudes Francaises";0;"8.0%
1013/1106
Literature and Literary Theory";2;78;3;0;0,12;"Consortium Erudit"
"Clinical Psychology and Special Education";0,1;"1.0%
75/76
Neuropsychology and Physiological Psychology";2;38;3;"N/A";"N/A";"Moscow State University of Psychology and Education"
"Mediaevalia Historica Bohemica";0,1;"10.0%
1567/1760
History";2;28;7;0,795;0,15;"Institute of History of the Czech Academy of Sciences"
"Makslas Vesture un Teorija";0,1;"25.0%
495/667
Visual Arts and Performing Arts";2;17;12;1,037;0,103;"Institute of Art History of the Latvian Academy of Art"
"Conservacion Colombiana";0,2;"2.0%
389/399
Management, Monitoring, Policy and Law";2;11;18;0,675;0,105;"Fundacion ProAves Carrera"
"I Quaderni del M.AE.S.";0,1;"8.0%
158/173
General Arts and Humanities";2;23;9;"N/A";"N/A";"University of Bologna"
"Argumenta Philosophica";0,1;"12.0%
584/667
Visual Arts and Performing Arts";2;40;5;0;0,101;"Herder Editorial"
"Victorian Historical Journal";0;"4.0%
1673/1760
History";2;65;2;0;0,101;"Royal Historical Society of Victoria"
"SSRG International Journal of Mechanical Engineering";0,1;"3.0%
649/672
Mechanical Engineering";2;36;6;"N/A";"N/A";"Seventh Sense Research Group"
"Working Paper of the Helen Kellogg Institute for International Studies";0,1;"2.0%
800/821
Geography, Planning and Development";2;17;12;0,079;0,119;"Helen Kellogg Institute"
"Cinema";0,1;"17.0%
552/667
Visual Arts and Performing Arts";2;26;8;0;0,101;"New University of Lisbon, Faculty of Social and Human Sciences"
"Sanat Tarihi Yilligi";0;"11.0%
591/667
Visual Arts and Performing Arts";2;46;4;0;0,101;"Istanbul University Press"
"Studia Rudolphina";0,2;"41.0%
389/667
Visual Arts and Performing Arts";2;9;22;0;0,104;"Artefactum"
"Gender, Sexualities and Culture in Asia";0,1;"14.0%
553/644
Religious Studies";2;21;10;"N/A";"N/A";"Springer Nature"
"Canadian Journal of European and Russian Studies";0,3;"20.0%
810/1025
Law";2;7;14;0;0,105;"Carleton University - Centre for European Studies"
"Review of Economic Research on Copyright Issues";0,1;"9.0%
931/1025
Law";2;14;14;0;0,103;"Society for Economic Research on Copyright Issues"
"Cinemas";0,1;"14.0%
574/667
Visual Arts and Performing Arts";2;34;6;0,462;0,101;"Revue Cinemas"
"Dirasat Hispanicas";0,1;"16.0%
916/1106
Literature and Literary Theory";2;30;7;0,03;0,102;"University of Tunis El Manar"
"Litera (Turkey)";0;"9.0%
997/1106
Literature and Literary Theory";2;65;3;0,313;"N/A";"Istanbul University Press"
"Marine Corps History";0,1;"8.0%
1612/1760
History";2;35;6;0;0,101;"Marine Corps University Press"
"New Zealand Journal of Asian Studies";0;"7.0%
597/644
Religious Studies";2;42;5;0,027;0,102;"New Zealand Asian Studies Society (NZASIA)"
"Perspectives on Federalism";0,1;"5.0%
972/1025
Law";2;24;8;0;0,101;"Centro Studi Sul Federalismo"
"Public Procurement Law Review";0;"2.0%
1002/1025
Law";2;46;4;"N/A";0,102;"Sweet & Maxwell Ltd"
"Revista Iberoamericana de la Propiedad Intelectual";0,1;"2.0%
995/1025
Law";2;34;6;0,107;0,101;"Austral University"
"Ochrona Zabytkow";0,1;"16.0%
557/667
Visual Arts and Performing Arts";2;28;7;0,284;0,101;"Narodowy Instytut Dziedzictwa"
"Raport Archeologiczny";0,2;"28.0%
60/83
Museology";2;12;17;0,75;"N/A";"Narodowy Instytut Dziedzictwa"
"Talia Dixit";0,1;"28.0%
787/1106
Literature and Literary Theory";2;18;11;0,571;0,127;"Servicio de Publicaciones, University of Extremadura"
"Waiguo Yuyan yu Wenhua";0;"5.0%
1042/1106
Literature and Literary Theory";2;150;1;0,049;0,1;"Hunan Normal University Press"
"Philomusica";0;"7.0%
167/180
Music";2;42;5;0;0,101;"Pavia University Press"
"Arte y Sociedad (Aranjuez)";0;"9.0%
603/667
Visual Arts and Performing Arts";2;57;4;0,02;0,111;"Rey Juan Carlos University"
"National Toxicology Program Technical Report Series";0,3;"9.0%
365/404
Oncology";2;7;29;"N/A";0,111;"United States National Toxicology Program"
"Border Crossings";0;"6.0%
1037/1106
Literature and Literary Theory";2;127;2;0;0,1;"Global Institute for Japanese Studies, Korea University"
"Kufa Journal of Engineering";0,1;"3.0%
298/307
General Engineering";2;25;4;"N/A";"N/A";"University of Kufa"
"History of Physics";0,1;"8.0%
1614/1760
History";2;36;6;"N/A";"N/A";"Springer Nature"
"Shejzat";0,1;"13.0%
949/1106
Literature and Literary Theory";2;38;5;0;0,101;"Centre for Albanian Studies Shejzat - Pleiades"
"Sinergi (Indonesia)";0;"8.0%
350/384
Industrial and Manufacturing Engineering";2;46;4;"N/A";"N/A";"Mercu Buana University"
"On the Boundary of Two Worlds";0,1;"8.0%
1606/1760
History";2;34;6;0;0,111;"Brill: Rodopi"
"Digestive Medicine Research";0,1;"5.0%
78/82
Hepatology";2;14;7;"N/A";"N/A";"AME Publishing Company"
"Petrarchesca";0,1;"22.0%
856/1106
Literature and Literary Theory";2;23;9;"N/A";"N/A";"Fabrizio Serra Editore srl"
"Clovek, Stavba a Uzemni Planovani - Man, Building and Urban Planning";0,1;"2.0%
272/279
Urban Studies";2;36;6;0;0,101;
"Poljarnyj Vestnik";0,1;"32.0%
739/1106
Literature and Literary Theory";2;15;7;0,115;0,114;"Septentrio Academic Publishing"
"Priroda (Czech Republic)";0,1;"3.0%
40/41
Ecological Modeling";2;14;7;0;0,105;"Agency for Nature Conservation and Landscape Protection of the Czech Republic"
"Convergencias: Revista de Investigacao e Ensino das Artes";0;"5.0%
164/173
General Arts and Humanities";2;48;4;0,004;0,102;"Polytechnic Institute of Castelo Branco Higher School of Applied Arts"
"Revista Electronica Iberoamericana";0,1;"9.0%
1595/1760
History";2;32;6;0;0,101;"UNIV CARLOSIII MADRID"
"Series on Chinese Economics Research";0;"1.0%
694/706
Political Science and International Relations";2;61;3;"N/A";"N/A";"World Scientific"
"Bohemica Litteraria";0;"10.0%
995/1106
Literature and Literary Theory";2;63;3;0;0,101;"Masaryk University"
"Seibutsu-kogaku Kaishi";0;"1.0%
308/311
Biotechnology";2;89;2;0;0,1;"Society for Biotechnology, Japan"
"Ancient Numismatic";0,2;"19.0%
333/413
Archeology (arts and humanities)";2;10;10;"N/A";"N/A";"Fabrizio Serra Editore srl"
"SpringerBriefs in Linguistics";0;"4.0%
1120/1167
Linguistics and Language";2;61;3;"N/A";"N/A";"Springer Nature"
"Forum Geografi";0,1;"2.0%
800/821
Geography, Planning and Development";2;17;12;"N/A";"N/A";"Muhammadiyah University of Surakarta"
"Journal of Law and Legal Reform";0,1;"10.0%
1574/1760
History";2;29;7;"N/A";"N/A";"Universitas Negeri Semarang"
"Annals of Health Research";0,1;"0.0%
659/665
Public Health, Environmental and Occupational Health";2;35;6;"N/A";"N/A";"Medical and Dental Consultants Association of Nigeria, Olabisi Onabanjo University Teaching Hospital"
"Poligramas";0;"8.0%
1013/1106
Literature and Literary Theory";2;76;3;0;"N/A";"Universidad del Valle"
"Istoricheski Pregled";0;"3.0%
1693/1760
History";2;84;2;0;"N/A";"Institute for Historical Research Bulgarian Academy of Sciences"
"Estoa";0,1;"8.0%
173/189
Architecture";2;26;8;"N/A";"N/A";"Centro de investigacion de la Facultad de Arquitectura y Urbanismo, Universidad de Cuenca"
"Journal of Public Health and Pharmacy";0;"5.0%
174/183
Pharmaceutical Science";2;45;4;0,015;"N/A";"Muhammadiyah Palu University"
"Ufa Archaeological Herald";0,1;"9.0%
1584/1760
History";2;30;7;"N/A";"N/A";"Ufa Federal Research Center of the Russian Academy of Sciences"
"SpringerBriefs on Key Thinkers in Education";0;"4.0%
774/806
Philosophy";2;65;3;"N/A";"N/A";"Springer Nature"
"Bulletin of the Anglo-Israel Archaeological Society";0,2;"31.0%
1205/1760
History";2;10;20;0,63;0,103;"The Anglo-Israel Archaeological Society"
"Hypnos";0,2;"37.0%
106/170
Classics";2;10;10;0;0,103;"Faculty of Engineering, Khon Kaen University"
"Kroatologija";0;"4.0%
1685/1760
History";2;73;3;0,176;"N/A";"University of Zagreb Faculty of Croatian Studies"
